score;cup;title;category;region;province;municipality;value_eur;client;phase;status;source_url
100;H35E22000260007;PETRICCIO;Residenziale pubblico / ERS;MARCHE;PESARO E URBINO;URBINO;24937789.0;UNIVERSITÀ DEGLI STUDI DI URBINO CARLO BO;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/H35E22000260007
100;E12C07000010004;SCUOLA MATERNA VIA A. RAMPI;Scuole / formazione;MARCHE;PESARO E URBINO;VALLEFOGLIA;24910670.0;COMUNE DI VALLEFOGLIA - PESARO E URBINO -;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/E12C07000010004
100;D88G03000050001;CASERMA FERDINANDO DI SAVOIA IN ROMA;Riqualificazione urbana;LAZIO;ROMA;ROMA;24904220.0;MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/D88G03000050001
100;F72E22000460005;COLLEGAMNTO SISTEMI ACQUEDOTTISTICI BASSO VALDARNO;Ambiente / rifiuti / depurazione;TOSCANA;PISA;SANTA CROCE SULL'ARNO;24867275.0;ACQUE SPA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F72E22000460005
100;E64E04000050001;Dato da aggiornare in fase di presa in carico del CUP da parte del soggetto titolare;Infrastrutture / parcheggi;UMBRIA;PERUGIA;FOLIGNO;24835064.0;PRESIDENZA DEL CONSIGLIO DEI MINISTRI;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/E64E04000050001
100;J87H25001070004;INTERVENTI DI MANUTENZIONE STRAORDINARIA DELLE STRADE FINALIZZATI ALLA SICUREZZA DELLA CIRCOLAZIONE E ALLA MITIGAZIONE DELLE VELOCITÀ;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;24829256.0;ROMA CAPITALE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J87H25001070004
100;C94E04000050066;P.I.R CENTRO STORICO:AMBITO1 (ATP1);Infrastrutture / parcheggi;UMBRIA;PERUGIA;FOLIGNO;24748502.0;COMUNE DI FOLIGNO - PG -;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/C94E04000050066
100;F59E08000510005;SOSTITUZIONE DELLA CONDOTTA IDRICA E FOGNARIA IN VIA DEGLI SPARTITOI, NEL COMUNE DI SARTEANO (SI);Infrastrutture / parcheggi;TOSCANA;SIENA;SARTEANO;24683240.0;ACQUEDOTTO DEL FIORA SPA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F59E08000510005
100;F11B01000300001;S.S. N. 219 DI GUBBIO E PIAN D'ASSINO;Infrastrutture / parcheggi;UMBRIA;PERUGIA;GUBBIO;24633184.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F11B01000300001
100;H16B10000000004;REALIZZAZIONE DI ACQUEDOTTO FRA LOCALITÀ CAMPAGRINA E LOCALITÀ TRE FIUMI IN FRAZIONE DI ARNI;Ambiente / rifiuti / depurazione;TOSCANA;LUCCA;STAZZEMA;24567150.0;COMUNE DI STAZZEMA - LUCCA -;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/H16B10000000004
100;F13H07000010003;DEPURATORE INTERCOMUNALE;Ambiente / rifiuti / depurazione;LAZIO;ROMA;ALBANO LAZIALE;24531000.0;REGIONE LAZIO;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F13H07000010003
100;H75F17000070001;ASL ROMA 6 OSPEDALE DEI CASTELLI ARICCIA INTERVENTI DI COMPLETAMENTO;Sanità / RSA;LAZIO;ROMA;ARICCIA;24500942.0;AZIENDA USL RM/H;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/H75F17000070001
100;F54E20000600001;S.S. 7 APPIA;Infrastrutture / parcheggi;LAZIO;LATINA;TERRACINA;24500000.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F54E20000600001
100;D89D05000110004;COMUNE DI ROMA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;24436938.0;MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/D89D05000110004
100;F84E97000000005;A 90 G.R.A. GRANDE RACCORDO ANULARE DI ROMA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;24412468.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F84E97000000005
100;F76H17000090001;PROGETTO ATTUATIVO PER IL COMPLETAMENTO E L'OTTIMIZZAZIONE TRAMITE POTENZIAMENTO E RECUPERO DI EFFICIENZA DELLE RETI IDRICHE INFRASTRUTTURALI DI ACCUMULO E ADDUZIONE DEL SISTEMA MONTEDOGLIO IN TERRITORIO TOSCANO E UMBRO. III STRALCIO I SUB-STRALCIO;Ambiente / rifiuti / depurazione;TOSCANA;AREZZO;CORTONA;24400000.0;ENTE ACQUE UMBRE TOSCANE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F76H17000090001
100;D89J21001820001;MINISTERO DELLA GIUSTIZIA - CASSAZIONE;Riqualificazione urbana;LAZIO;ROMA;ROMA;24375000.0;MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/D89J21001820001
100;C76G07000220004;TERRITORIO COMUNALE;Infrastrutture / parcheggi;TOSCANA;FIRENZE;EMPOLI;24360000.0;COMUNE DI EMPOLI - FI -;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/C76G07000220004
100;D19E10004350001;CASERMA GUARDIA DI FINANZA PONTE GALERIA 2° LOTTO;Infrastrutture / parcheggi;LAZIO;ROMA;FIUMICINO;24341803.0;MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/D19E10004350001
100;G57H11000010004;LAVORI DI RIPARAZIONE DEI DISSESTI SULLE PAVIMENTAZIONI STRADALI BITUMINOSE DEL TERRITORIO COMUNALE;Infrastrutture / parcheggi;LAZIO;ROMA;POMEZIA;24300000.0;COMUNE DI POMEZIA - RM -;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/G57H11000010004
100;F82E23000400005;ANELLO ACQUEDOTTISTICO ANTISISMICO DEI SIBILLINI - INTERCONNESSIONE ATO 3 - 4 - 5 - COMPLETAMENTO ACQUEDOTTO DEL NERA - VALLE POTENZA;Ambiente / rifiuti / depurazione;MARCHE;MACERATA;MACERATA;24214123.0;CICLI INTEGRATI IMPIANTI PRIMARI SPA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F82E23000400005
100;J82J10000480004;RIPRISTINI , RIMOZIONE CONTROSOFFICCO SCUOLA MAPPAMONDO - VIA GIANGIACOMO - MUNICIPIO ROMA XI;Scuole / formazione;LAZIO;ROMA;ROMA;24177000.0;ROMA CAPITALE;chiuso;CHIUSO D'UFFICIO;https://www.opencup.gov.it/portale/progetto/-/cup/J82J10000480004
100;B18B23000950001;AMM-ASO_S1 - IMPIANTO IRRIGUO DELLA VALLE DEL FIUME ASO - AMMODERNAMENTO DELL'IMPIANTO IRRIGUO CON TRASFORMAZIONE DELLA DISTRIBUZIONE DA PELO LIBERO A CONDOTTA IN PRESSIONE - STRALCIO 1;Scuole / formazione;MARCHE;FERMO;MONTERUBBIANO;24158000.0;CONSORZIO DI BONIFICA DELLE MARCHE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/B18B23000950001
100;F51B05000020001;S.P. LAURENTINA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;24147830.0;CITTA' METROPOLITANA DI ROMA CAPITALE;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/F51B05000020001
100;D93D07000020004;REALIZZAZIONE DI UNA ROTATORIA VIA RISORGIMENTO ANGOLO VIA VENTICINQUE APRILE;Infrastrutture / parcheggi;MARCHE;PESARO E URBINO;GABICCE MARE;24130840.0;COMUNE DI GABICCE MARE - PS -;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/D93D07000020004
100;D89E10000430001;AEROPORTO CENTOCELLE;Residenziale pubblico / ERS;LAZIO;ROMA;ROMA;24120000.0;MINISTERO DELLA DIFESA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/D89E10000430001
100;F61D23000080005;PROGETTO DI EFFICIENTAMENTO E RIDUZIONE DELLE PERDITE IDRICHE DELLE RETI DI DISTRIBUZIONE IDRICA FACENTI PARTE DELL'AMBITO TERRITORIALE OTTIMALE 3 LAZIO CENTRALE - RIETI;Ambiente / rifiuti / depurazione;LAZIO;RIETI;TUTTI;24115861.0;ACQUA PUBBLICA SABINA S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F61D23000080005
100;J51I06000010007;PARCHEGGIO ARCO DI TRAVERTINO, VIA DELL'ARCO DI TRAVERTINO CORRISPONDENTE FERMATA LINEA A METRO, REALIZZAZIONE.;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;24094263.0;ROMA CAPITALE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J51I06000010007
100;J89C05000060004;PROGRAMMA DI RIQUALIFICAZIONE E SOSTITUZIONE EDILIZIA COMPARTO A GIUSTINIANO IMPERATORE;Riqualificazione urbana;LAZIO;ROMA;ROMA;24058431.0;ROMA CAPITALE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J89C05000060004
100;I67H21002600005;A 12 AUTOSTRADA GENOVA ROMA;Infrastrutture / parcheggi;TOSCANA;PISA;PISA;24050597.0;S.A.L.T. P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/I67H21002600005
100;H58I21002190008;EDIFICIO AD USO ABITATIVO;Residenziale pubblico / ERS;MARCHE;MACERATA;USSITA;24007168.0;UFFICIO SPECIALE PER LA RICOSTRUZIONE POST SISMA DEL 2016 DELLA REGIONE MARCHE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/H58I21002190008
100;B89J04000020004;manutenzione straordinaria delle strade comunali bianche mediante utilizzo di calcare con legante ed inerti.;Infrastrutture / parcheggi;TOSCANA;AREZZO;AREZZO;24000000.0;COMUNE DI AREZZO - AR -;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/B89J04000020004
100;J53D06000000002;"Strada Comunale Castelguelfo-Prata; Località: Castelguelfo; Lavori di ripristino viabilità; LL.RR. 67/78 e 19/86";Infrastrutture / parcheggi;UMBRIA;PERUGIA;PIETRALUNGA;24000000.0;COMUNE DI PIETRALUNGA - PG -;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/J53D06000000002
100;J57E13000260001;LINEE FERROVIARIE COMPARTIMENTO RM;Scuole / formazione;LAZIO;TUTTE;TUTTI;24000000.0;RETE FERROVIARIA ITALIANA S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J57E13000260001
100;F54E20000610001;S.S.7 APPIA;Infrastrutture / parcheggi;LAZIO;LATINA;TERRACINA;24000000.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F54E20000610001
100;C34E11000160005;VIALE LEONARDO DA VINCI;Infrastrutture / parcheggi;TOSCANA;PRATO;PRATO;24000000.0;COMUNE DI PRATO - PO -;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/C34E11000160005
100;F47B20002030005;MESSA IN SICUREZZA DELLALIMENTAZIONE IDRICA DEI COMUNI DEL CICOLANO IN PROVINCIA DI RIETI MEDIANTE COLLEGAMENTO CON LE SORGENTI DEL PESCHIERA.;Ambiente / rifiuti / depurazione;LAZIO;RIETI;PESCOROCCHIANO;24000000.0;ACQUA PUBBLICA SABINA S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F47B20002030005
100;D81B24000070002;SR 74 MAREMMANA;Infrastrutture / parcheggi;TOSCANA;GROSSETO;MANCIANO;24000000.0;REGIONE TOSCANA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/D81B24000070002
100;F57H23000360001;S.S. N. 685 TRE VALLI UMBRE;Sanità / RSA;UMBRIA;PERUGIA;NORCIA;24000000.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F57H23000360001
100;J47C05000000005;Eliminazione barriere architettoniche scuola dell'infanzia con costruzione ascensore;Scuole / formazione;LAZIO;VITERBO;CELLERE;24000000.0;COMUNE DI CELLERE - VITERBO -;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J47C05000000005
100;F85B24000260002;FINANZIAMENTO DEL PIANO DI INTERVENTI STRAORDINARI PER LA VALORIZZAZIONE DEI TEATRI, DELLE SALE CINEMATOGRAFICHE, DEI PALAZZI STORICI, DEI LUOGHI DI CULTO, DEGLI SPAZI ARCHEOLOGICI E RICREATIVI DEL LAZIO;Cultura / centri civici;LAZIO;TUTTE;TUTTI;24000000.0;REGIONE LAZIO;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F85B24000260002
100;D83G04000120001;SENATO DELLA REPUBBLICA- COMPLESSO MINERVIANO;Cultura / centri civici;LAZIO;ROMA;ROMA;23996508.0;MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/D83G04000120001
100;F52C00000000161;A 90 G.R.A. GRANDE RACCORDO ANULARE DI ROMA;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;23963884.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F52C00000000161
100;F77H22003630001;S.S. N. 260 PICENTE;Infrastrutture / parcheggi;LAZIO;RIETI;AMATRICE;23932163.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F77H22003630001
100;F96H13000040006;NUOVA CAPTAZIONE E ADDUTTRICE;Sanità / RSA;UMBRIA;PERUGIA;SCHEGGINO;23929200.0;S.I.I. SCPA SERVIZIO IDRICO INTEGRATO;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F96H13000040006
100;J35I20000230005;IMMOBILI COMUNALI;Riqualificazione urbana;LAZIO;ROMA;CIVITAVECCHIA;23856652.0;COMUNE DI CIVITAVECCHIA - RM -;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J35I20000230005
100;H52E16000010009;RIGENERAZIONE/RIQUALIFICAZIONE DI 16 FABBRICATI ERP;Riqualificazione urbana;TOSCANA;PISA;PISA;23844000.0;soggetto privato;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/H52E16000010009
100;J89J23000280002;STRATEGIE TERRITORIALI AMBITO OSTI LIDO - PARCO DEL MARE;Riqualificazione urbana;LAZIO;ROMA;ROMA;23833000.0;ROMA CAPITALE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J89J23000280002
100;F32E23000230007;MONTAGNOLA DELLA VALDELSA SENESE - COMPLETAMENTO DELLO SCHEMA DI RINNOVO DELLE INFRASTRUTTURE PRIMARIE;Ambiente / rifiuti / depurazione;TOSCANA;SIENA;SAN GIMIGNANO;23819627.0;ACQUE SPA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F32E23000230007
100;F88I23000640003;ADEGUAMENTO ALLA NORMATIVA ANTINCENDIO DELL'AZIENDA OSPEDALIERO-UNIVERSITARIA SANT'ANDREA;Residenziale pubblico / ERS;LAZIO;ROMA;ROMA;23775958.0;AZIENDA OSPEDALIERA SANT'ANDREA - ROMA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F88I23000640003
100;D83B03000070005;CASERMA PS FERDINANDO DI SAVOIA - EDIFICIO A E I;Riqualificazione urbana;LAZIO;ROMA;ROMA;23747019.0;MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/D83B03000070005
100;E13B11000090002;CANALE DEMANIALE DI RIPAFRATTA;Ambiente / rifiuti / depurazione;TOSCANA;PISA;SAN GIULIANO TERME;23690640.0;AMMINISTRAZIONE PROVINCIALE DI PISA;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/E13B11000090002
100;J86G20000020004;RETE STRADALE DI COMPETENZA DIPARTIMENTALE SUDDIVISO IN 12 LOTTI - LOTTO N° 7 STRADE DELLA GRANDE VIABILITA (DELIB. G.C. N.1022/2004) RICADENTI NEI MUNICIPI ROMA XI-XII-XIII;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;23668085.0;ROMA CAPITALE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J86G20000020004
100;I31E18000090005;COMPENDIO IMMOBILIARE-NUOVO RETTORATO-PALAZZO DI VETRO;Scuole / formazione;MARCHE;ANCONA;ANCONA;23615532.0;UNIVERSITÀ POLITECNICA DELLE MARCHE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/I31E18000090005
100;D49H04000010001;QUESTURA E POLIZIA STRADALE DI FROSINONE;Infrastrutture / parcheggi;LAZIO;FROSINONE;FROSINONE;23580051.0;MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/D49H04000010001
100;G53B10000100004;VIA GIACOMO LEOPARDI;Infrastrutture / parcheggi;MARCHE;ASCOLI PICENO;MONTEPRANDONE;23500000.0;COMUNE DI MONTEPRANDONE - AP -;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/G53B10000100004
100;J22D08000060002;CONTROLLO E MIGLIORAMENTO CARTELLAZIONE PER DIVIETO DICACCIA DEL PAF REGIONALE.;Ambiente / rifiuti / depurazione;TOSCANA;FIRENZE;FIRENZUOLA;23466150.0;UNIONE MONTANA DEI COMUNI DEL MUGELLO;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/J22D08000060002
100;J84I19003410001;TRANVIA VIA TIBURTINA;Riqualificazione urbana;LAZIO;ROMA;ROMA;23454693.0;ROMA CAPITALE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J84I19003410001
100;B89I23000980005;UNIVERSITÀ DI ROMA LA SAPIENZA - VILLA MIRAFIORI;Residenziale pubblico / ERS;LAZIO;ROMA;ROMA;23383421.0;"UNIVERSITA' DEGLI STUDI ""LA SAPIENZA""";programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/B89I23000980005
100;I64F22000030005;LOTTO A COMUNE DI FERMO RIQUALIFICAZIONE DEGLI EDIFICI DEL PATRIMONIO DEL PRESIDIO DI FERMO AVVALENDOSI DELLE AGEVOLAZIONI ECONOMICHE DI CUI ALLA L 77/20 CON TRASFERIMENTO DEI BENEFICI FISCALI DEL C.D. SUPERBONUS 110%;Riqualificazione urbana;MARCHE;FERMO;FERMO;23334971.0;ENTE REGIONALE PER L'ABITAZIONE PUBBLICA MARCHE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/I64F22000030005
100;C63D16001790008;PROGRAMMA STRAORDINARIO DI INTERVENTO PER LA RIQUALIFICAZIONE URBANA E LA SICUREZZA DELLE PERIFERIE DELLE CITTÀ METROPOLITANE E DEI COMUNI CAPOLUOGO DI PROVINCIA UP.OGGI;Riqualificazione urbana;TOSCANA;MASSA-CARRARA;MASSA;23230000.0;COMUNE DI MASSA - MS -;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/C63D16001790008
100;J86G20000110004;RETE STRADALE DI COMPETENZA DIPARTIMENTALE SUDDIVISA IN 12 LOTTI - LOTTO N° 5 STRADE DELLA GRANDE VIABILITÀ (DELIB. G.C. N.1022/2004) RICADENTI NEI MUNICIPI ROMA VII E VIII;Infrastrutture / parcheggi;LAZIO;ROMA;ROMA;23224593.0;ROMA CAPITALE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J86G20000110004
100;D57E04000670006;Lavori di restauro, ristrutturazione ed adeguamento impiantistico, del complesso di S. Maria in Aquiro, da destinare a nuovi Uffici per i senatori - Senato della Repubblica in Roma;Riqualificazione urbana;LAZIO;ROMA;ROMA;23223450.0;MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/D57E04000670006
100;F91B00000290001;S.S. N. 12 DELL'ABETONE E DEL BRENNERO, VARIANTE DI PONTE A MORIANO, TRA I KM. 30+280 E 35+345, LUCCA: COSTRUZIONE;Infrastrutture / parcheggi;TOSCANA;LUCCA;LUCCA;23205837.0;ANAS S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F91B00000290001
100;F85E10000390001;MINISTERO DELL INTERNO DIPART POLITICHE PERS. DIR. CENTR. RIS. FIONAN. AREA IX AFF. PATR.;Residenziale pubblico / ERS;LAZIO;ROMA;ROMA;23200000.0;MINISTERO DELL'INTERNO;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/F85E10000390001
100;F77H04000540003;STRADA PROVINCIALE 134 VISSO - CASTELSANTANGELO;Infrastrutture / parcheggi;MARCHE;MACERATA;TUTTI;23200000.0;AMMINISTRAZIONE PROVINCIALE DI MACERATA;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/F77H04000540003
100;B17H22000080002;SGC FI-PI-LI MANUTENZIONE STRAORDINARIA SU PONTI E VIADOTT;Infrastrutture / parcheggi;TOSCANA;FIRENZE;FIRENZE;23180000.0;CITTA' METROPOLITANA DI FIRENZE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/B17H22000080002
100;B12E25010830004;PUBBLICA ILLUMINAZIONE;Infrastrutture / parcheggi;TOSCANA;AREZZO;AREZZO;23167279.0;COMUNE DI AREZZO - AR -;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/B12E25010830004
100;I87H21000240005;A 12 AUTOSTRADA GENOVA ROMA;Infrastrutture / parcheggi;TOSCANA;MASSA-CARRARA;CARRARA;23133600.0;S.A.L.T. P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/I87H21000240005
100;F33I23000120006;MISURA M2 C4 - FORESTAZIONE URBANA, PERIURBANA ED EXTRAURBANA - SU TUTTO IL TERRITORIO DELLA CITTA' METROPOLITANA DI ROMA CAPITALE;Ambiente / rifiuti / depurazione;LAZIO;ROMA;TUTTI;23067029.0;CITTA' METROPOLITANA DI ROMA CAPITALE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F33I23000120006
100;F52E23000300005;ANELLO DEI SIBILLINI, INTERCONNESSIONE TRA LE RETI IDRICHE ADDUTTRICI DI TENNACOLA SPA E CIIP SPA CON RIFACIMENTO ED AMPLIAMENTO DEL PARTITORE IDRICO DI SANTA MARIA MADDALENA. INT 03 MADDALENA- BELMONTE PICENO;Ambiente / rifiuti / depurazione;MARCHE;FERMO;FALERONE;23000974.0;CICLI INTEGRATI IMPIANTI PRIMARI SPA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F52E23000300005
100;H77H19004410005;AUTOSTRADA A14;Infrastrutture / parcheggi;MARCHE;TUTTE;TUTTI;23000000.0;AUTOSTRADE PER L'ITALIA S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/H77H19004410005
100;J22B19000020001;CASSE DI ESPANSIONE LUNGO IL CORSO DEL FIUME SIEVE;Ambiente / rifiuti / depurazione;TOSCANA;FIRENZE;RUFINA;23000000.0;PRESIDENZA DEL CONSIGLIO DEI MINISTRI;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/J22B19000020001
100;E76D11000110004;DISCARICA COMUNALE;Ambiente / rifiuti / depurazione;MARCHE;ANCONA;CORINALDO;23000000.0;COMUNE DI CORINALDO - AN -;chiuso;CHIUSO;https://www.opencup.gov.it/portale/progetto/-/cup/E76D11000110004
100;B74E23000990003;SR 502;Infrastrutture / parcheggi;MARCHE;ANCONA;JESI;23000000.0;REGIONE MARCHE;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/B74E23000990003
100;G81D24002750005;RIDUZIONE PERDITE E DIGITALIZZAZIONE_ AREA SUD_INTERCOMUNALE;Ambiente / rifiuti / depurazione;LAZIO;ROMA;ROMA;23000000.0;ACEA ATO 2 S.P.A.;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/G81D24002750005
100;B67H21009370008;NUOVO COMPLESSO DIDATTICO LE SCOTTE;Residenziale pubblico / ERS;TOSCANA;SIENA;SIENA;23000000.0;UNIVERSITA' DEGLI STUDI DI SIENA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/B67H21009370008
100;F11B03000610003;NODO DI SQUARCIARELLI, VILLA SENNI-MARINOBAROZZE, RAZIONALIZZAZIONE- 4° STRALCIO;Infrastrutture / parcheggi;LAZIO;ROMA;MARINO;23000000.0;REGIONE LAZIO;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F11B03000610003
100;D95E24000560001;FIUME ARNO;Ambiente / rifiuti / depurazione;TOSCANA;AREZZO;TERRANUOVA BRACCIOLINI;23000000.0;REGIONE TOSCANA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/D95E24000560001
100;C99B09000020002;BOSCO DIDATTICO DI PONTE FELCINO-OPERE DI RIPRISTINO E MIGLIORAMENTO INFRASTRUTTURE;Infrastrutture / parcheggi;UMBRIA;PERUGIA;PERUGIA;23000000.0;COMUNE DI PERUGIA - PG -;chiuso;CHIUSO D'UFFICIO;https://www.opencup.gov.it/portale/progetto/-/cup/C99B09000020002
100;F62E20000050001;ISTITUTO ALBERGHIERO VARNELLI E LICEO SOCIO-PSICO-PEDAGOGICO LEOPARDI DI CINGOLI;Scuole / formazione;MARCHE;MACERATA;CINGOLI;23000000.0;AMMINISTRAZIONE PROVINCIALE DI MACERATA;programmazione / progetto attivo;ATTIVO;https://www.opencup.gov.it/portale/progetto/-/cup/F62E20000050001
