cig;cup_count;cups
8138254BA5;1;J37H19002880001
8150908610;1;D33I06000080001
8170364DA7;1;H17B16000800005
81790025F7;1;H17B16000800005
8181044B12;1;B33H19001390001
8181856928;1;C69G15001840001
8181864FC0;1;J33D19000360002
818252406B;1;J69H07000230001
8183800D64;1;C69G15001840001
818404251B;1;B51B99000010003
81879004D4;1;D62H16000010002
8188194771;1;B63E17000190001
8197574411;1;C33D20000040002
81990684F4;1;H41H14000130009
8203282A73;1;C69G15001840001
8204682DC3;1;D62H16000010002
8205095298;1;D12J09000400001
8206178051;1;H17B16000800005
82065882A8;1;B63E17000190001
82264021B0;1;H17B16000800005
8226586985;1;H17B16000800005
8230644E48;1;H17B16000800005
823422596C;1;C69G15001840001
823788883A;1;G67H19001090006
8247350884;1;E81D22000050003
8247354BD0;1;E81D22000050003
82494952A2;1;B34E20000300001
8262671BCD;1;H17B16000800005
8265427E1F;1;D72G18000050001
82695665BE;1;F71B16000530001
8275703E25;1;B25D18000170001
8276306FC1;1;C69G15001840001
82770895EB;1;D65E18000090001
8294137A5E;1;H17B16000800005
8294257D64;1;H17B16000800005
83067009AF;1;B57B15000390003
83068304F8;1;H32G19000170005
8314653CB4;1;H41H14000130009
8322396271;1;H61B08001230005
8327586D5A;1;H17B16000800005
833257526B;1;C69G15001840001
8338152CB1;1;H41H14000130009
8338556A16;1;F22C16000620001
83396408A2;1;G88I15000040008
83418990D4;1;F32E10000080008
8342012E10;1;C69G15001840001
8342417C48;1;F32E10000080008
8342436BF6;1;F32E10000080008
8342454AD1;1;F32E10000080008
8342470806;1;F32E10000080008
83458762C0;1;B71B19000760001
8349454B66;1;C69G15001840001
83516038D0;1;C69G15001840001
8352460C07;1;H21B19000280002
8355130763;1;I54J08000010009
8362622DF9;1;F71B16000530001
83662629CD;1;H69H09000500003
8370259C3A;1;F11B01000390001
8378359890;1;B63E17000190001
8378499C17;1;D97B14000720001
8382411861;1;B52I05000010001
8382534DE0;1;D31B20000270001
8392469482;1;F27H19004290007
8407748523;1;B51B99000010003
8412975E95;1;H17B16000800005
84217117C4;1;C69G15001840001
8430257427;1;G88I15000040008
8430284A6D;1;C71B03000380003
84317368A8;1;G32E22000040003
8433078C1B;1;C79G14000990001
8433266741;1;F21B03000350001
8442076D7D;1;C69G15001840001
8442456715;1;H87H20001200005
8443697730;1;B37H18000330003
8445158CD6;1;B57B15000390003
8446198714;1;G67H19001090006
84528887D7;1;H37H20001490007
84556975E7;1;B85I17000320001
84581985CB;1;H17B16000800005
8460647AC4;1;J37B16000490003
84630845D9;1;J37B16000490003
8463447169;2;F61B22000720001 | F71B20000200002
8465475AF5;1;C69G15001840001
8468000EA6;1;H37H20001490007
8469448995;1;H87H20001200005
8469804F5B;1;C69G15001840001
8470126916;1;C69G15001840001
8471137B63;1;D41B14000080005
8471603BF1;1;H37H20001490007
84717537BB;1;H37H20001490007
8476082C21;1;C79H11000700003
84779154C7;1;J69H12000480001
8478101E42;1;B84H15002080003
8480777E90;1;D72G18000050001
8481240CA5;1;B85I17000320001
84823310FB;1;B57B15000390003
8482569561;1;C64H20000890001
8490756980;1;G86I18000050001
8503343C9E;1;C69G15001840001
8506361728;1;C71B03000380003
8506616996;1;C71B03000380003
85087602E1;1;C94H17000710005
8510393678;1;C71B03000380003
8511677A0E;1;B91B20000690005
8512804C15;1;H57B12000330001
8513911D9B;1;C68F17000040003
8520470247;1;D72G18000050001
8523765166;1;E66E18000130007
85254911BD;1;G91B20000610005
853011271A;1;H17B16000800005
8530468CE0;1;B52I05000010001
8530796B8D;1;F71B16000510001
85337419D8;1;H17B16000800005
8534252F87;1;C71B03000380003
85352295C9;1;H41H14000130009
8536188D2B;1;J94E13000460005
8542903293;1;H17B16000800005
8543733F7F;1;C79H11000700003
8555963C04;1;J87E20000010004
8560272FE9;1;J11B09000190002
85604556F0;1;J11B09000190002
85610290A0;1;C64H20000890001
8565021EE9;1;F41B07000320001
8567072B74;1;B49E18000390004
85751315F5;1;H17B16000800005
8575802FAC;1;E59D16002030002
857939009A;1;I48D20000740005
8585645A61;1;C69G15001840001
85862215B7;1;E59D16002030002
8590168EDF;1;H17B16000800005
85948262CA;1;C69G15001840001
8595559FAA;1;H17B16000800005
8598443B9F;1;G93H20000080001
86079912E4;1;J94E13000460005
8609838714;1;I58B20001120001
8609866E2D;1;I58B20001120001
8610023FBC;1;F27H20001520001
8610186642;1;C69G15001840001
86111154E5;1;C79H11000700003
8611534EA7;1;C69G15001840001
8612720163;1;H17B16000800005
8614207C7C;1;F72J20002270001
8614490608;1;E81D22000050003
8620157A95;1;B85I17000320001
862030658C;2;D21B11000040005 | D31B20000270001
86255225ED;1;I55E17000050005
8625744D1E;1;B46D08000000007
8635877724;1;H86D11000100009
8637999E43;1;B85I17000320001
8639411B7C;1;C69G15001840001
86415955C9;1;E31B16000650007
86421217DA;1;F43J13000000003
8643498830;1;I48D20000740005
8644791336;1;F41G08000000008
8647831FE2;1;C68F17000040003
8649470870;1;F41B16000440001
8651221D67;1;I48D20000740005
8652309F3F;1;I32C19000030005
8654569844;1;H37H20001490007
8656278A93;1;H69J02000070007
8657751A22;1;C69G15001840001
865816609D;1;B88E18000030005
8660163097;1;F32E10000080008
8661173211;1;D34D18000140005
8662234D9E;1;I24B13000350003
8662509092;1;H37H20001490007
86632915E4;1;G93H20000080001
86645157F7;1;J87E20000010004
8664717EA7;1;H69J02000070007
86647401A6;1;C69G15001840001
8666751D2A;1;F32E10000080008
866675507B;1;J94E13000460005
8667942405;1;H37H20001490007
8668237775;1;H37H20001490007
86686593B5;1;H41H14000130009
8668669BF3;1;H41H14000130009
8668687ACE;1;H41H14000130009
8668832279;1;H37H20001490007
8669651654;1;C69G15001840001
867007543A;1;H37H20001490007
8670986402;1;J94E13000460005
8671000F8C;1;B88E18000030005
867141238E;1;G18I15000020006
8671852EA4;1;F27H20001520001
8672250717;1;F67H20002130001
8674269938;1;F71B16000470001
86750047C3;1;B85I17000320001
8678677ECF;1;H17B16000800005
86849539EF;1;C68F17000040003
8685008753;1;C68F17000040003
8693481777;1;D43H19001010008
869789305F;1;H77H21000500005
86983097A8;1;C69G15001840001
8708246FEB;1;F67H20002130001
8708396BB5;1;C79H11000700003
8711053C55;1;J86J13000450002
8713804A88;1;H34E02000060005
8717898D01;1;H17B16000800005
87201710C2;1;G79J18000420001
8720619275;1;I24B13000350003
8723110A16;1;B24C17000320005
872728603E;1;H17B16000800005
872808211F;1;J87E20000010004
87308762CD;1;B63E17000190001
8731762DF0;1;E97H09000890006
87320278A1;1;H17B16000800005
8734768E91;1;I48D20000740005
87357275F8;1;B98G07000680003
8736722B10;1;C69G15001840001
8737836260;1;C69G15001840001
874747658D;1;B51B99000010003
87477843B9;1;F49G13000240003
8750636544;1;H37H20001490007
8750681A65;1;C69G15001840001
875519791E;1;F41B07000320001
87555436A6;1;I48D20000740005
876032835C;1;C65E19000360001
8768425D34;1;J13J18000030001
8771926654;1;H37H20001490007
8773866744;1;H17B16000800005
87740639D5;1;H61B08001230005
8774184DAE;1;H17B16000800005
8777243A0D;1;D43H19001010008
8780445C6C;1;H17B16000800005
8780449FB8;1;B85I17000320001
8781781AED;1;G86I18000050001
8784995735;1;B46D08000000007
8785206555;1;I58B20001120001
8785858F5E;1;C65E19000360001
87875389C1;1;C69G15001840001
87913492B3;1;G86I18000050001
8792090630;1;C69G15001840001
8793229220;1;H37H20001490007
87938480F1;1;C69G15001840001
879500186B;1;C67I14000010001
8795003A11;1;E15B20000440002
879582613D;1;H15F21000630001
88002178CC;1;J58F19000000008
88003262C1;1;J58F19000000008
88022495A9;1;J66D14000610001
880388186D;1;B87G19000000005
88063616FD;1;F61B20000490001
8806554642;1;J58F19000000008
880661261F;1;J58F19000000008
88078156DE;1;H25C20000030004
880784821B;1;H25C20000030004
8808233FCD;1;J94E13000460005
8808362A43;1;C65E19000360001
8808385D3D;1;J94E13000460005
88098538AD;1;C66D16010700001
8810651B34;1;B81B08000620001
8814021838;1;F41B07000320001
8815947D99;1;B87G19000000005
8826089F0A;1;F87B14000620005
882689040F;1;B19J21003910005
8826940D4F;1;C77H21001890005
8826945173;1;C77H21001890005
8826946246;1;C77H21001890005
8826952738;1;C77H21001890005
88269548DE;1;C77H21001890005
8826957B57;1;C77H21001890005
8827711990;1;H77H21000500005
8827747746;1;H77H21000500005
8828429A13;1;E15B20000440002
8830641B79;1;C64H20000890001
8833262E63;1;C69G15001840001
8834917426;1;E59J21003930005
883784111D;1;H34E02000060005
8838376A99;1;D43H19001010008
8838762923;1;D43H19001010008
8841096F35;1;C69G15001840001
884399578C;1;H34E02000060005
8845414A8A;1;H41H14000130009
8845457E05;1;B51B99000010003
8851064114;1;B85I17000320001
8852425435;1;F41B07000320001
8852498074;1;F41B07000320001
8855735FB1;1;B24C17000320005
885785552F;1;H37H20001490007
8859688DD0;1;C94H17000710005
8859875823;1;C94H17000710005
887363319B;1;J94E13000460005
8876432768;1;I87H18001590002
887910553D;1;D12J09000400001
888292124E;1;B51B99000010003
8884720EDF;1;J94E13000460005
8886169AA1;1;B81B20001350005
8887721B61;1;G67H19001090006
88968508DF;1;G88I15000040008
8897595FA8;1;F61B20000500001
8897746C45;1;F61B20000500001
88977542E2;1;F61B20000500001
8900514880;1;C69G15001840001
890056636B;1;J59G16000660006
8900773E3A;1;D34D18000140005
8902621342;1;B24C17000320005
8902661444;1;B49D99000000003
890879388C;1;J87E20000010004
89134679A7;1;C33D20000040002
8914258669;1;B51B19000440007
8914267DD4;1;F67H20002130001
8914321A65;2;C65E19000360001 | C69G15001840001
8916571B27;1;D33H19000390001
89214483CA;1;G86I18000050001
89222487F7;1;C69G15001840001
8925123C7C;1;F61B20000500001
8929490043;1;J76G16000220004
89308388A8;1;F71B16000510001
89344762D6;1;D43H19001010008
8941101DF2;1;H77H21004660001
89415722A4;1;F84E07000270001
894688965D;1;J87E20000010004
8947057102;1;H87H20001200005
8947711CB1;1;J87E20000010004
8949710E51;1;B88E18000030005
8950893E8F;1;J58F19000000008
8953245381;1;C64H20000890001
8956714237;1;E25E18000110005
8958846199;1;G88I15000040008
8959145855;1;G67H19001090006
8959445FE4;1;G67H19001090006
89616603C8;1;I54J08000010009
8962389D5C;1;J87E20000010004
896261470B;1;I48D20000740005
8965206209;1;G67H19001090006
89653519AF;1;F83I23000080001
8965388838;1;H37H20001490007
8966473797;1;D43H19001010008
89679033AB;1;I51B21003500005
89716263FC;1;H77H21000500005
8971640F86;1;H77H21000500005
89716507C9;1;H77H21000500005
8972470C77;1;B94E21012780001
897252168F;1;B94E21012780001
8981393FF4;1;B33H19001390001
89857993EA;1;F15F21002520006
898623293B;1;C69G15001840001
8988525D78;1;C34E21001350003
89887241B4;1;C34E21001350003
89891690EE;1;J33D19000360002
8989184D4B;1;J33D19000360002
89906631D1;1;D62H16000010002
89932600EE;1;F67H20002130001
8994231239;1;G86I18000050001
9003145E46;1;B88E18000030005
9011277506;1;G24E21004790006
9014286820;1;J33D19000360002
90233564EE;1;D43H19001010008
9024634392;1;D71B18000640005
9025346F1E;1;C69G15001840001
9026876DB7;1;E81D22000050003
9028545F04;1;D43H19001010008
9028904748;1;D31B20000270001
9029369703;1;E81D22000050003
9035526FEB;1;J37B16000490003
9043280EB9;1;J94E13000460005
904775077E;1;F41B21008440001
90490876D2;1;F17H21008310001
9049111A9F;1;I48D20000740005
90565315CE;1;B34E20000300001
90651774B6;1;F99J21014000005
9068978565;1;I76H14000090008
9070925C1A;1;E71B04000030001
90719287CF;1;G67H19001090006
9071956EE8;1;F33H08000000003
9072112FA4;1;H87H20001200005
9072868F83;1;H87H20001200005
9073527F56;1;J76G16000220004
90735870DE;1;H17H21010150005
9073679CC6;1;F33H08000000003
907370416B;1;F33H08000000003
90763790E6;1;C71B03000380003
908141089A;1;I48D20000740005
9081835753;1;J34E16000560005
9087105445;1;B81B20001350005
9089159349;1;C68F17000040003
90929560AC;1;I87H18001590002
9093874639;1;I48D20000740005
9094588370;1;J94E13000460005
9096212F97;1;J86J13000450002
909991603F;1;F17H21008310001
9100571CC1;1;F27H20001520001
91051027DC;1;F61B20000490001
91051542C7;1;F61B20000500001
9105382EEA;1;J87E20000010004
9106932E04;1;J11B09000190002
9108331086;1;B19J21003910005
910931193C;1;B94E21012780001
9110673D30;1;F41B21008440001
9113688541;1;B34E20000300001
9115310FC2;1;J58F19000000008
9118266723;2;H77H21000500005 | H87H20001200005
91199504D2;1;D63F22000050005
9123021B15;1;C78I21001270001
9128005C02;1;C69G15001840001
91317362F0;1;D63F22000050005
9132485D05;1;F41G08000000008
9134311FE1;1;B94E21012780001
9134929DDF;1;F71B16000530001
9138571B59;1;H41H14000130009
9138627990;1;H41H14000130009
91387639CB;1;D43H19001010008
9139523CF6;1;C79H11000700003
9139695AE7;1;G21B21004870001
91439767B3;1;C69G15001840001
91466359F9;1;B63E17000190001
91466820C5;1;B63E17000190001
9148036E1C;1;D12H22000010002
91490567D9;1;F41B21005960005
9149738AA6;1;B31B04000260006
9150291302;1;F91B21002580001
9154936C2C;1;F91B21002580001
9159285118;1;I48D20000740005
9160482CE0;1;C79H11000700003
9163198E30;1;D97B14000720001
91663317A1;1;E25E18000110005
9167247B88;1;I41B19000280001
9167483E48;1;I41B19000280001
9167562F79;1;I41B19000280001
9168508C24;1;J21E21000070004
9168917DA8;1;F84E07000310001
91695453E9;1;D12J09000400001
9171201A7A;1;B85I17000320001
9171240AA9;1;H77H21000500005
917148118D;1;H77H21000500005
9172001EA7;1;F32E10000080008
9172175E3E;1;F32E10000080008
9172215F40;1;F32E10000080008
91783061B8;1;F61B20000500001
91812807EF;1;B85I17000320001
91845133E5;1;B19J21003910005
919106204E;1;C79H11000700003
9191394247;1;B85I17000320001
9191910C15;1;D25B21000030005
92025600C1;1;C79H11000700003
9207506252;1;C69G15001840001
92081906C5;1;B94E21012780001
9208228621;1;H31B19000800005
9208233A40;1;D63F22000050005
92096847A8;1;B81B20001350005
92097172E5;1;B81B20001350005
9210013728;1;D77F22000020002
92101139AD;1;D43H19001010008
9210877029;1;J69J21013810001
9210890AE0;1;J69J21013810001
921287836F;1;B63E17000190001
92178992E5;1;I34H21000010004
92200290A1;1;G35H22000080001
9220115797;1;B85I17000320001
922212417A;1;B46D08000000007
9223396B27;1;J69J21013810001
92234908BA;1;F71B22000930002
9226086704;1;F84E07000310001
922710933A;1;B33H19001390001
9227434F69;1;B85I17000320001
9229099D6A;1;H77H21000500005
92296281F9;1;E81D22000050003
9230336A39;1;J35I18000020002
92309168DB;1;I41B21003430008
9231407E09;1;H77H21000500005
9233831E62;1;F72H22000020002
9235893403;1;F83I23000080001
9236281433;1;J69H12000480001
9237149080;1;I87H18001590002
923731597A;1;J69J21013810001
9237373957;1;J69J21013810001
923752679A;1;B29J21001880001
92379727A7;1;E97H09000890006
9240768AFB;1;J58F19000000008
9241509E78;1;F91B21002580001
92428809DC;1;D43H19001010008
92444666AC;1;D77F22000020002
9244477FBD;1;D77F22000020002
9246569E1D;1;J69J21013810001
9246700A39;1;J69J21013810001
92477604F8;1;B62C21001570001
9248118C64;1;D12H22000010002
92495000DE;1;D43H19001010008
9251758838;1;E81D22000050003
9252986D97;1;C79H11000700003
925481314B;1;B94E21012780001
9257978521;1;G52E22000020002
925853726F;1;F48C22000040006
9258568C01;1;F48C22000040006
925991211F;1;D33I06000080001
9262308A5A;1;F37H21002920001
9262950C25;1;B94E21012780001
9269033800;1;D63F22000050005
92697328D5;1;J35I18000020002
92705381F9;1;I44F22000130005
9271313186;1;G91B20000610005
92729833A6;1;F27H20001520001
92737257F6;1;B94E21012780001
9276539A25;1;H29J21011490001
928251802F;1;C79H11000700003
92841979BA;1;C67I14000010001
9284508A5F;1;B94E21012780001
9287135240;1;B49D99000000003
9288813AF8;1;C65E19000360001
92899705C3;1;F36G02000220007
9290962862;1;J69J21013810001
9290978597;1;J69J21013810001
9293875C43;1;J69J21013810001
9293899015;1;D43H19001010008
9296574F8B;1;F41B07000320001
9296993952;1;F41B07000320001
9301021556;1;D43H19001010008
9301455B7A;1;G61B06001160007
9303196833;1;J69J21013810001
93032168B4;1;J69J21013810001
9303631F2A;1;C79H11000700003
9304562F73;1;J55F22000120001
9305008F80;1;J69J21013810001
930570812D;1;J11B09000190002
9306707991;1;D43H19001010008
930883667A;1;F47H20001140001
9309233E15;1;G61B06001160007
931025162C;1;G91B20000610005
931067326C;1;D12J09000400001
931125203B;1;D41B18001420003
9315885F7C;1;F71B22000930002
9316407E41;1;J58F19000000008
93176976CE;1;F72H22000020002
9319430CEA;1;H51B05000470002
93197916D4;1;I58I21002190003
9320979B31;1;F31B05000510001
9321909AA7;1;H69J02000070007
93258628C6;1;D45B22000290003
932727352C;1;F69J21017430001
9327280AF1;1;F69J21017430001
9327289261;1;F69J21017430001
93272978F9;1;F69J21017430001
93318695E9;1;D33I06000080001
933189073D;1;G46C22000110002
93334785B3;1;H87H20001200005
9334823B9F;1;J69J21013810001
9336061941;1;F41B21005960005
9336513E40;1;H17H21010150005
9336525829;1;H17H21010150005
9336763C8F;1;I41B19000280001
9342852D5C;1;B65F21000900001
9343860D30;1;F84H22001040002
9349225888;1;B94E21012780001
9349336423;1;B94E21012780001
9349490339;1;B94E21012780001
9349568397;1;B94E21012780001
9349667549;1;B94E21012780001
935030107C;1;F31I22000010006
93521538CB;1;D43H19001010008
93541443D3;1;C65E19000360001
935484564E;1;H87H21008610005
9355296A7A;1;H87H20001200005
93563998B4;1;H17H21010150005
9362455E44;1;G95E18000180001
93624813BC;1;G25D19000360005
93652229AC;1;D43H19001010008
93660905F9;1;H15F21000630001
9366214C4B;1;E15B20000440002
936711322F;1;I87H18001590002
9371178CB7;1;J66D14000610001
9371744FCA;1;J66D14000610001
9372013DC7;1;J94E13000460005
93771626E0;1;B85I17000320001
9377246C30;1;F75B22000010002
9379294642;1;B94E21012780001
9379333671;1;B94E21012780001
9380380674;1;C69G15001840001
938361433D;1;I54E22000500005
938365336C;1;I94F22000040001
9383918E18;1;H41H14000130009
9384888E90;1;F84E07000270001
938564601A;1;H69J02000070007
9388533E83;1;I41B21003790005
9394888AD4;1;F41B21000640001
9397181F11;1;I76H14000090008
93974984AD;1;J69J21013810001
93975775DE;1;J69J21013810001
9397742E05;1;J69J21013810001
9400103A62;1;C71B03000380003
9400986311;1;F69J21017430001
940581219C;1;B19J21003910005
940798961F;1;B85I17000320001
9408555932;1;B94E21012780001
9409703C8D;1;B33H19001390001
94099139DA;1;D43H19001010008
9410643446;1;H77H21000500005
94113793A4;1;F31I22000010006
9411795AED;1;D12H22000010002
9413354177;1;F84E07000270001
9414761A8C;1;G52E22000020002
9418030438;1;D72G18000050001
9421104CF4;1;I58I21002190003
9421487905;1;B49D99000000003
9421915A37;1;H17H21010150005
94225706BE;1;J69J21013810001
94227489A1;1;C58B22000220004
94231884BC;1;B94E21012780001
9423887591;1;H77H21000500005
94246180D0;1;G63J13000050002
942514755A;1;J39B08000140002
942791840E;1;E81D22000050003
9428258C9F;1;I17H19000060005
9428665C7D;1;D43H19001010008
9429905BC5;1;H17H21010150005
9432059D4E;1;E15B20000440002
9432230A6C;1;H17H21010150005
94380827A6;1;E19D22000350005
9440108F8C;1;C79H11000700003
9440785E3A;1;B94E21012780001
9441803651;1;B94E21012780001
94427335C7;1;E81D22000050003
9442763E86;1;E81D22000050003
9442822F36;1;E81D22000050003
9442842FB7;1;B94E21012780001
944442493B;1;D91B21005300001
9444932C71;1;F75B22000010002
9444963608;1;F75B22000010002
9445747D00;1;D91B21005300001
944585347C;1;F71B16000510001
9445899A70;1;F71B16000510001
9447819ADF;1;J94E13000460005
9448463E50;1;B49D99000000003
94500235AD;1;B85I17000320001
94502755A2;1;B85I17000320001
9452863D4F;1;H77H21000500005
9452904F24;1;H77H21000500005
9455287DA8;1;I61B19000550006
9458134B14;1;B94E21012780001
94581464FD;1;I48D20000740005
94590520A6;1;F91B21002580001
9460557A9A;1;H87H20001200005
9460986C9F;1;F48C22000040006
94626108CB;1;G52E22000020002
946522893C;1;I58B20001120001
9465272D8A;1;J81B18000270007
9465307A6D;1;J11B18000130007
94655914CC;1;G52E22000020002
9465857050;1;H17H21010150005
9467351133;1;J69J21013810001
9467440AA2;1;J69J21013810001
9468691300;1;E15B20000440002
94687102AE;1;J71B18000090006
94691437FF;1;G32E22000040003
946924080B;1;G32E22000040003
94693957F4;1;I41B19000280001
94715423B8;1;G52E22000020002
9472622EF3;1;J31I22000510001
9473198A49;1;J69J21013810001
9476493968;1;B19J21003910005
94769881E7;1;H41H14000130009
94770515E3;1;F22C16000620001
9477466C59;1;I54J08000010009
94784643EF;1;F61B20000490001
94787900F6;1;F75B22000010002
94795682FC;1;H17H21010150005
9480296BBD;1;B33H19001390001
948062071E;1;G32E22000040003
9480727F68;1;C58B22000220004
9480821CFB;1;G95E18000180001
94812796F1;1;H17H21010150005
9485547901;1;H17H21010150005
9485716479;1;F91B21002580001
9486043253;1;G83I22000410007
948773134E;1;H17H21010150005
948794758D;1;G32E22000040003
94880889E7;1;H17H21010150005
94883355BD;1;H25C20000030004
