cig;cup_count;cups
A0102AD81D;1;F93G22000030001
A0102C8E63;1;F93G22000030001
A0102D0500;1;F93G22000030001
A0102F103D;1;F93G22000030001
A0102F8602;1;F93G22000030001
A010312B75;1;F93G22000030001
A010324A50;1;F93G22000030001
A010328D9C;1;F93G22000030001
A0103444BA;1;F93G22000030001
A01035D95A;1;F93G22000030001
A0103838B6;1;F93G22000030001
A0103A117A;1;F93G22000030001
A0103AA8E5;1;F93G22000030001
A0103BC7C0;1;F93G22000030001
A0103CB422;1;F93G22000030001
A0103DB157;1;F93G22000030001
A0103E271C;1;F93G22000030001
A0103F9A16;1;F93G22000030001
A0104280E2;1;F93G22000030001
A010694086;1;J81B22001940006
A0106A0A6A;1;F83G22000620001
A0107EBB90;1;F83G22000620001
A0107F1087;1;F83G22000620001
A0107FDA6B;1;F83G22000620001
A010805108;1;F83G22000620001
A01080B5FA;1;F83G22000620001
A010816F0B;1;F83G22000620001
A0108180B6;1;F83G22000620001
A010821821;1;F83G22000620001
A010825B6D;1;J81B22001940006
A010828DE6;1;F83G22000620001
A010832629;1;F83G22000620001
A010837A48;1;F83G22000620001
A01084235E;1;F83G22000620001
A010844504;1;F83G22000620001
A0108563DF;1;F83G22000620001
A010864F69;1;F83G22000620001
A01106AE6D;1;D92E22000110002
A01113DC8D;1;H11B21001880001
A011163BE9;1;D92E22000110002
A011543E88;1;B89H18000560001
A0116FDB49;1;F93E15000000001
A0118CA7B8;1;F93E15000000001
A0119144CA;1;D31B18000530002
A011921F81;1;F93E15000000001
A0119419EB;1;F93E15000000001
A0125E585A;1;H42E22000510009
A013018306;1;F83G22000620001
A013032879;1;F83G22000620001
A013051210;1;F83G22000620001
A01306B783;1;F83G22000620001
A01307B4B8;1;F83G22000620001
A014450265;1;I19C12000030002
A0148A5591;1;E37B22000750004
A0155E43E9;1;F88B22001130002
A01563DD58;1;F88B22001130002
A015ECABC4;1;B89H18000560001
A01606816C;1;F93G22000030001
A0160E0472;1;B99J18002450005
A0170EB1A7;1;C81B22001380001
A017226598;1;F88B22001130002
A017B09AFA;1;D67H22001070002
A018B66BD9;1;H51D20000510001
A0191C8048;1;D72J98000000001
A0191C911B;1;J47B22000060001
A0191F87E2;1;H14H17000940004
A0192CB602;1;B17H21006990001
A019708561;1;C75E22000170001
A01A1CD886;1;I18I21000790006
A01A38EB0C;1;F88B22001130002
A01A82FCF0;1;D31B18000530002
A01ABEC2B1;1;G11B22001380009
A01AC40801;1;G11B22001380009
A01AD56D69;1;F22E22000040005
A01B2492FC;1;B19J21003910005
A01B2886F8;1;H51D20000510001
A01B4DB1FC;1;D38H23000680002
A01B526FDC;1;G88C16000410001
A01BBEC6D0;1;B11B13000160001
A01BDDE1C8;1;B89H18000560001
A01C0F91D6;1;F88B22001130002
A01C118B68;1;F88B22001130002
A01C213A8A;1;F93G22000030001
A01C9E4DD0;1;J86G20000100004
A01CAAE485;1;F88E23000200001
A01D27C552;1;E61B13000460002
A01D5AA50E;1;F88B22001130002
A01D5F63C6;1;F88B22001130002
A01D5FC8B8;1;F88B22001130002
A01D72E53E;1;F88B22001130002
A01D7598B9;1;F88B22001130002
A01D8D5251;1;J84E21001160005
A01DF6D34C;1;F15F22000670007
A01DFDE08D;2;B63D23000840008 | B65F23000400008
A01E4398AB;1;J86I22000000006
A01F46B60F;1;G71B21004430009
A01F7F8431;1;J53D21001430001
A0200CBC5E;1;F88B22001130002
A020106D0E;1;F88B22001130002
A02013FC18;1;F88B22001130002
A02055D1E5;1;I19C12000030002
A0205BE1F1;1;I65F22000490003
A020619D06;1;I65F22000500003
A020ACBCF2;1;F88B22001130002
A020B3439B;1;F88B22001130002
A020C249A7;1;B29J21000700001
A020DA9AAA;1;I89I21000260001
A02192B9C8;1;G71B21004430009
A021956D43;1;H67H22003160005
A0221FBF7C;1;F13D21002220001
A0224C1967;1;I57B17000150005
A0228FC720;1;F88B22001130002
A022917D66;1;F88B22001130002
A022BEF62C;1;B29J21000700001
A022C35FED;1;B29J21000700001
A022D1CE8E;1;B29J21000700001
A022E5A4FD;1;B29J21000700001
A022E97753;1;B29J21000700001
A022FB100C;1;J84F22000020001
A022FE9E3E;1;F88B22001130002
A0235F8E2B;1;H51D20000510001
A023A7E9C9;1;I18I21000790006
A02430FB81;1;D43H20000170001
A0246E2369;1;F43D21002040001
A02553ECEE;1;I19C12000030002
A0261CFBAF;1;H15F21000630001
A0262E9468;1;F37J22000010007
A0265EBFD1;1;H14H17000940004
A0265FAC33;1;D73I18000030005
A02681F143;1;D43H20000170001
A026B1D960;1;D31B19000200003
A02836D995;1;D41B23000430002
A0291F89E6;1;B31B21003710001
A029529C1B;1;D12H22000010002
A0295B8220;1;F57H23000360001
A029C05536;1;D72G18000050001
A02A0586BC;1;B19J21003910005
A02A38ED10;1;D91B21005300001
A02A41C242;1;F93G22000030001
A02A5FE005;1;D91B21005300001
A02A85F693;1;B99J18002450005
A02AB4F326;1;J53D21001430001
A02AB9F52A;1;J53D21001430001
A02ABF9F6C;1;J53D21001430001
A02B78FF0B;1;C69D23000340001
A02BC705C3;1;H18E23000180004
A02C37B5A5;1;I19C12000030002
A02CFB194C;1;B11B21006070001
A02D0A3103;1;J86I22000000006
A02D3862DA;1;J86I22000000006
A02D528BC9;1;F61B22001690004
A02D60522C;1;J86I22000000006
A02D676F68;1;J53D21001430001
A02DD004D9;1;J86I22000000006
A02DD92D52;1;J86I22000000006
A02DDE0DB0;1;J86I22000000006
A02DFA103B;1;J86I22000000006
A02E952F99;1;I16J17000570005
A02FBF833E;1;I87G22000270001
A02FE032D6;1;F83G22000620001
A02FE60F91;1;F83G22000620001
A02FEA5884;1;F83G22000620001
A02FF0DE55;1;F83G22000620001
A03019CADC;1;F93G22000030001
A03027806C;1;F93G22000030001
A0303D7213;1;I83J10001420003
A03092FAF9;1;B19J21003910005
A0319A2DFF;1;D31B18000530002
A032A37D15;1;J85F22000870001
A033289AD1;1;D33D21006650008
A0332B0B00;1;F93G22000030001
A033447ADE;1;B89H18000560001
A033F78725;1;H11B21001880001
A0340714A1;1;D41B23000490002
A0340A4EB4;1;B51B21007170002
A0340DDDBE;1;B29J21000680001
A03414EAFF;1;F93G22000030001
A0346118F3;1;F19H17000010001
A03472E425;1;I65F22000500003
A0348A2720;1;I65F22000490003
A034F9D9CD;1;J85F22000870001
A0352F9F7D;1;B51B21007170002
A035422498;1;B51B21007170002
A035492106;1;F83E17000070005
A03588C918;1;H94E21000070006
A0359C6C36;1;B51B21007170002
A035A67116;1;D89J21002890001
A0362C6989;1;I87G22000260001
A03630B27C;1;F83I23000080001
A03631AED9;1;J85F22000870001
A037516633;1;D73D21000360005
A0375F3C91;1;H15F21000630001
A0379B23F8;1;C38E19000000005
A037B42E0C;1;J68E23000100004
A037D7C470;1;F83I23000080001
A038FBC3E5;1;H72C17000130002
A039562D29;1;H61B22000320006
A039613F39;1;G51B21000570001
A039646951;1;I19C12000030002
A03A22DBC7;1;J47B22000060001
A03A9709E0;1;G71B21004430009
A03ADA41D4;1;J86G20000100004
A03B12BAFF;1;H15F21000630001
A03B1A5FAB;1;J86G20000140004
A03B1D78F0;1;H15F21000630001
A03B3791E4;1;H15F21000630001
A03BB43F60;1;F91B18000330002
A03BDD3CBA;1;E18B18001310001
A03BDF7A70;1;F17H22003360001
A03BEFC1D5;1;I55E17000050005
A03D039B8B;1;F88B22001130002
A03D0BA601;1;F88B22001130002
A03D611E14;1;B19J21003910005
A03D9738BB;1;B19J21003910005
A03DA4238F;1;C36I22004610001
A03DFC9341;1;C11B21010580001
A03E00873D;1;C16G21013900001
A03E68953E;1;D33D21006650008
A03EA643BE;1;F85I21000050005
A03EAC9716;1;G31B21006920002
A03EAF0745;1;F93G22000030001
A03FF67AA0;1;B17H21006990001
A0400A8388;1;F83G22000620001
A04016A3A0;1;F23H19000870001
A04031A81E;1;F83G22000620001
A040352655;1;F83G22000620001
A040492E65;1;C75E22000170001
A0404B5B48;1;F83G22000620001
A0404E3141;1;F83G22000620001
A040C8A1DF;1;J81J22003700003
A040CC2016;1;F88B22001130002
A040CCE9FA;1;B89H18000560001
A040D2FA06;1;J12C22000130006
A0417FD49B;1;J81B22001940006
A041E64D24;1;B29J21000680001
A041E7D1C9;1;J89D22000790001
A041F58681;1;D84H23001260009
A0424F4787;1;H27E14000010005
A0425260CC;1;F93G22000030001
A042949AB3;1;H11B21001880001
A042DFED18;1;J81B22001940006
A042F7E9FC;1;F48H13000010001
A042FEF73D;1;F93G22000030001
A0430F81EE;1;F86J22000360001
A04390785D;1;J81B22001940006
A043A13587;1;J86I22000000006
A043D8093F;1;I18I21000790006
A0444C482B;2;B75F23000550001 | F75F22000570001
A044748B9C;1;G11B22001380009
A044859CE5;1;J85F22000870001
A0452CAABA;1;J86I22000000006
A045473973;1;J86I22000000006
A0454DD0EF;1;H94E21000070006
A04554BBB2;1;I18I21000790006
A045BA1638;1;B19J21003910005
A045C7010C;1;C71B22000840006
A045F63018;1;F93G22000030001
A045F87DC9;1;F93G22000030001
A045FB7568;1;F62F18000070004
A04612429E;1;B17H21006990001
A0464DB368;1;E81D22000050003
A048A879E1;1;D71B17002010001
A048BB8594;1;D71B17002010001
A0492A9003;1;F93G22000030001
A04A8EDFC8;1;C11B21010580001
A04A91E83A;1;C16G21013900001
A04A964200;1;G84F22000480005
A04AAFB1DE;1;G84F22000480005
A04C255710;1;F91D22000070002
A04ED790DE;1;B29J21000700001
A04EDEBEED;1;B29J21000700001
A04EEB44CF;1;B29J21000700001
A04EEBED0D;1;B29J21000700001
A04FE09BD0;1;B17H21006990001
A04FFD9AB8;1;C35B22000140005
A0505583D2;1;J12C22000130006
A0516391A0;1;F93G22000030001
A051890FEB;1;J85F22000870001
A052300CED;1;F93G22000030001
A053069DED;1;B89H18000560001
A05352561C;1;F93G22000030001
A0538EC41B;1;C35B22000140005
A053902642;1;F93G22000030001
A0543A0938;1;G11B22000280006
A05468D352;1;F93G22000030001
A055192B46;1;J87H22001230001
A055938B11;1;B17H21006990001
A0566854F8;1;J87H22001230001
A05668A917;1;B17H21006990001
A056D93753;1;B17H21006990001
A0574A2A81;1;J87H22001230001
A058048755;1;J84E21001160005
A058513BE1;1;B99J18002450005
A058E376EA;1;B99J18002450005
A0593A0DD8;1;C75E22000170001
A0595AF0C1;1;J89D22000790001
A0599315CD;1;F78I18000070008
A059938B92;1;F78I18000070008
A05993E089;1;F78I18000070008
A05A1F2F1F;1;B17H21006990001
A05A34BBD4;1;B99J18002450005
A05A6A0BBF;1;B99J18002450005
A05BF51C00;1;F91D22000070002
A05BFA0D31;1;G16B11000070001
A05C029E3F;1;G16B11000070001
A05C04555D;1;G16B11000070001
A05C064EEF;1;G16B11000070001
A05C072A7E;1;G16B11000070001
A05C07B1EE;1;G16B11000070001
A05C091415;1;G16B11000070001
A05C095761;1;G16B11000070001
A05C097907;1;G16B11000070001
A05C0989DA;1;G16B11000070001
A05C099AAD;1;G16B11000070001
A05C09AB80;1;G16B11000070001
A05C0F134E;1;J85F22000870001
A05C50727E;1;F83G22000620001
A05C50F916;1;F83G22000620001
A05C518086;1;F83G22000620001
A05C5228C4;1;F83G22000620001
A05C52AF5C;1;F83G22000620001
A05CA2F3CA;1;B99J18002450005
A05CDC26DE;1;G11B22000280006
A05CF22958;1;J86G20000130004
A05CF423C2;1;J86G20000140004
A05D565430;1;I89I21000260001
A05D6295EE;1;J86G20000070004
A05D6CCC6F;1;J86G20000100004
A05DDD6B7E;1;J86G20000080004
A05E07011B;1;B19J21003910005
A05E1952E5;1;B17H21006990001
A05E62FEFF;1;J87H22001230001
A05E63EB61;1;J87H22001230001
A05E6CE239;1;B19J21003910005
A05EACF015;1;J81B22001940006
A05EF90C5E;1;E83B03000010003
A05F770C06;1;B99J18002450005
A05FAE88D4;1;J84E21001160005
A05FE44E84;1;B99J18002450005
A060AB8559;1;F93G22000030001
A06191F7F4;1;B19J21003910005
A061AE5E99;1;I65F22000810005
A061E2A154;1;H53E23002170008
A061E4ABB9;1;H13E24001300008
A061F6ECB0;1;B19J21003910005
A06217E06C;1;H13E24000890008
A062A788C8;1;H93E24001130008
A062E52675;1;B99J18002450005
A06367D402;1;H13E24001280001
A06373D274;1;B17H21006990001
A0637C1F5E;1;J86G20000070004
A0637CA6CE;1;J86G20000100004
A0637D60B7;1;B99J18002450005
A063A2586A;1;J57B20000750001
A063FEDDBE;1;F93G22000030001
A06424A105;1;F93G22000030001
A064264678;1;B17H21006990001
A064D75855;1;B17H21006990001
A064EC3BF4;1;J86G20000070004
A064ECF5DD;1;J86G20000080004
A06516EF94;1;J86G20000100004
A0652963DC;1;J86G20000130004
A06529EA74;1;J86G20000140004
A0653C9135;1;H83E23001470008
A06544DE1F;1;G32E22000040003
A065451170;1;G32E22000040003
A065457662;1;G32E22000040003
A0654D5E5A;1;I82C23000780001
A0658DF3A6;1;F93G22000030001
A0658E36F2;1;F93G22000030001
A065B42BDA;1;J57B20000750001
A065CBF645;1;B17H22000070002
A065D73ACE;1;J84E21001160005
A065D7E3E4;1;B17H22000070002
A065D9AAFD;1;B17H22000070002
A0660EA6C9;1;B17H21006990001
A0664002B8;1;B99J18002450005
A066404604;1;B99J18002450005
A06641C9D1;1;B99J18002450005
A066521136;1;C73E24000770008
A0667F56AB;1;F88B22001130002
A0667FEE16;1;F88B22001130002
A06682E5B5;1;F88B22001130002
A066847A55;1;F88B22001130002
A06684DF47;1;F88B22001130002
A06684F0F2;1;F88B22001130002
A066B5A3CB;1;F88B22001130002
A066B61990;1;F88B22001130002
A066B65CDC;1;F88B22001130002
A066B6B1D3;1;F88B22001130002
A066BD15FE;1;J84F22000020001
A066C48831;1;F83G22000620001
A066FEDA20;1;F88B22001130002
A06747EECF;1;B17H21006990001
A067814461;1;F93G22000030001
A06781A953;1;F93G22000030001
A0678F8089;1;J89D22000790001
A067DFD4F2;1;B17H21006990001
A0680C1D32;1;F93G22000030001
A0682B2757;1;J89D22000790001
A06842E0EF;1;B17H22000070002
A068593788;1;H23E25000500008
A0687DB976;1;B17H21006990001
A068804B4B;2;B16B19000040003 | B16B19000050003
A06889207D;1;F83G22000620001
A0689BC666;1;H53E24002340008
A068D8CBD0;1;H74E07000110005
A0690CCA67;1;B17H21006990001
A069116779;1;F83G22000620001
A069184241;1;H47H25000140001
A069218C60;1;B19J21003910005
A069317ECE;1;B19J21003910005
A0693A0FDC;1;B19J21003910005
A06980938E;1;B19J21003910005
A0699C2F77;1;J86G20000100004
A069A37009;1;J86G20000070004
A069A5264F;1;J86G20000140004
A069A6452A;1;J86G20000130004
A069A68876;1;F93G22000030001
A069A6CBC2;1;F93G22000030001
A069A76405;1;F93G22000030001
A069ADB75D;1;J86G20000070004
A069AF9021;1;J86G20000070004
A069C42F9C;1;J86G20000070004
A069C5E6BA;1;J86G20000070004
A069C98697;1;J86G20000080004
A069CB1B37;1;H53E25000670001
A069D0F8CA;1;H23E24000990001
A069F569E5;1;J86G20000100004
A06A22D1D8;1;F93G22000030001
A06A3B98A0;1;F83G22000620001
A06A4035B2;1;F91D22000070002
A06A44F46A;1;H33E25000600008
A06A4CDC62;1;F93G22000030001
A06A6889F6;1;J86G20000080004
A06A74ED5A;1;F83G22000620001
A06AA76824;1;F93G22000030001
A06ACF0357;1;I65F22000810005
A06AD043D8;1;F93G22000030001
A06AF028B4;1;F93G22000030001
A06B005E6E;1;F83G22000620001
A06B0E89C3;1;B19J21003910005
A06B34E475;1;H53E23002510008
A06B4E86CC;1;I43E25000140008
A06B6402AE;1;F78I18000070008
A06B6D2B27;1;B17H22000070002
A06B90E331;1;H53E23002110008
A06B923485;1;J86G20000130004
A06B9509A6;1;F83G22000620001
A06BA4A7F5;1;F93G22000030001
A06BA4DA6E;1;B17H22000070002
A06BCC10AF;1;F93G22000030001
A06BEBB23F;1;J84E21001160005
A06C49459B;1;F93G22000030001
A06C68A3DF;1;F83G22000620001
A06C68C585;1;F83G22000620001
A06C886715;1;F93G22000030001
A06CAC1E47;1;B19J21003910005
A06CC3B639;1;B19J21003910005
A06CF5FDB2;1;I53E25000760001
A06CFEB13E;1;J86G20000080004
A06D4771CE;1;E81D22000050003
A06D47E793;1;E81D22000050003
A06D48D3F5;1;H83E25000960001
A06D4F59C6;1;E81D22000050003
A06D594CFB;1;E81D22000050003
A06D596EA1;1;C87H23001830003
A06D59D46B;1;E81D22000050003
A06D5A17B7;1;E81D22000050003
A06D5A4A30;1;E81D22000050003
A06D5D95EE;1;E81D22000050003
A06D5DFAE0;1;E81D22000050003
A06D5E9323;1;E81D22000050003
A06D6027C3;1;E81D22000050003
A06D67FEE8;1;J86G20000140004
A06D6CACCD;1;E81D22000050003
A06D6D236A;1;E81D22000050003
A06D6DED4E;1;E81D22000050003
A06D6EB80A;1;E81D22000050003
A06D6F2DCF;1;E81D22000050003
A06D6F71F3;1;E81D22000050003
A06D728A60;1;E81D22000050003
A06D72F02A;1;E81D22000050003
A06D738795;1;E81D22000050003
A06D73DBB4;1;E81D22000050003
A06D741F00;1;E81D22000050003
A06D7484CA;1;E81D22000050003
A06D74FA8F;1;E81D22000050003
A06D7592D2;1;E81D22000050003
A06D75D61E;1;J86G20000140004
A06D827CCE;1;E81D22000050003
A06D82AF47;1;E81D22000050003
A06D82B01F;1;E81D22000050003
A06D84ECFD;1;E81D22000050003
A06D8541F4;1;E81D22000050003
A06D85B7B9;1;E81D22000050003
A06D8671A2;1;E81D22000050003
A06D86A41B;1;E81D22000050003
A06D86E767;1;E81D22000050003
A06D881715;1;E81D22000050003
A06D885A61;1;E81D22000050003
A06D88AE80;1;E81D22000050003
A06D890377;1;E81D22000050003
A06D8935F0;1;E81D22000050003
A06D895796;1;E81D22000050003
A06D89793C;1;E81D22000050003
A06D899AE2;1;E81D22000050003
A06D8A43F8;1;E81D22000050003
A06D8A54CB;1;E81D22000050003
A06D8A8744;1;E81D22000050003
A06D8AB9BD;1;E81D22000050003
A06D8ACA90;1;E81D22000050003
A06D8AEC36;1;E81D22000050003
A06D8B2F82;1;E81D22000050003
A06D8B5200;1;E81D22000050003
A06D8B954C;1;E81D22000050003
A06D8BC7C5;1;E81D22000050003
A06D8C1BE4;1;E81D22000050003
A06D8C70DB;1;E81D22000050003
A06D8C81AE;1;E81D22000050003
A06D8CB427;1;E81D22000050003
A06D8CE6A0;1;E81D22000050003
A06D971D21;1;E81D22000050003
A06D974F9A;1;E81D22000050003
A06D97F8B0;1;E81D22000050003
A06D98B299;1;E81D22000050003
A06D997C7D;1;E81D22000050003
A06DA537A3;1;J84E21001160005
A06E25100F;1;J86G20000130004
A06E62E035;1;H47H24002380005
A06E655064;1;H13E24000860008
A06E725C06;1;I65F22000490003
A06E726CD9;1;I65F22000500003
A06E8B0200;1;B99J18002450005
A06EAE21C7;1;J86G20000140004
A06EC89ED5;1;B19J21003910005
A06ECE391C;1;B19J21003910005
A06ED1C826;1;J86G20000070004
A06ED1E9CC;1;J86G20000100004
A06EEAF4B8;1;B19J21003910005
A06EEB9CF6;1;J86G20000130004
A06EEBBE9C;1;J86G20000130004
A06EF3427A;1;B19J21003910005
A06F053F4D;1;J86G20000070004
A06F0728E4;1;J86G20000100004
A06F0EF00E;1;I53E25001200008
A06F174DCB;1;J85F22000870001
A06F200157;1;B99J18002450005
A06F5E68E8;1;H53E26000250008
A06F77B720;1;B19J21003910005
A06FF3034D;1;H83E26000300001
B0065E57AA;1;C17B20003640002
B008CF431B;1;F91D22000070002
B008CF53EE;1;F91D22000070002
B00F54ACE2;1;D34C23000440006
B00F72333A;1;D34C23000440006
B00FEA447C;1;F62F18000070004
B01ECFD54E;1;F13D21005300006
B026596A81;1;F13D21005300006
B028BEAB9F;1;I18I21000790006
B0334F6C1B;1;B97H21005950001
B03734681E;1;D73I18000030005
B03B300ED9;1;I65F23000080005
B03B3A4632;1;I65F23000090005
B04367495D;1;B29J21000680001
B0439154BF;1;F43D21002040001
B043B7D117;1;B29J21000700001
B0446B859C;1;I18I21000790006
B04617CC0D;1;H33C22000340007
B046546C85;1;I83D16000840005
B04E1D7829;1;B51B21007170002
B04E2E9A45;1;B51B21007170002
B05099325E;1;B18B23000950001
B0573547B5;1;B51B21007170002
B057600C28;1;B51B21007170002
B0586C420A;1;B51B21007170002
B058CD42CA;1;C35F21000240001
B058EC4C17;1;C35F21000230008
B0591A7DEE;1;C35F21000240001
B05B3D1F5B;1;B18B23000950001
B05D06A8D8;1;B18B23000950001
B066AFB638;1;E86J23000060001
B066BF0068;1;F87H22005460001
B068E3F05E;1;F61B22001690004
B06A72C222;1;E81D22000050003
B075374DE4;1;C35F21000210008
B0823894DF;1;F37J22000010007
B0862A6A0B;1;E81D22000050003
B0877E0E51;1;E81D22000050003
B0877E1F24;1;E81D22000050003
B0877E2FF7;1;E81D22000050003
B089BF11A5;1;F87H22005460001
B089C10B37;1;F87H22005460001
B08BA9E225;1;F13D21005300006
B0901BB163;1;F37J22000010007
B092873506;1;B99D15000660003
B092A4BA86;1;B23D18000270001
B092BD2D2F;1;B11B21006070001
B09362FA83;1;B11B21006070001
B0980C35BC;1;F13D21005300006
B09D0CB0F9;1;D89J21001820001
B0A5D2100C;1;B23D18000270001
B0A7240E07;1;F13D21005300006
B0A8BFDB72;1;F13D21005300006
B0AC4DA844;1;B23D21007980001
B0B0B37910;1;E81D22000050003
B0B31104AF;1;E81D22000050003
B0BEAABF4A;1;F13D21002220001
B0BF2CC499;1;H78H24000130001
B0BF47B844;1;H78H24000130001
B0C0D4C2EF;1;F82B21000030005
B0C9316AEB;1;C35F21000230008
B0C9317BBE;1;C35F21000240001
B0C9318C91;1;C35F21000210008
B0CC8AB28E;1;F86J22000360001
B0CEC29C8C;1;F82B21000030005
B0D05D8E68;1;F37J22000010007
B0D7847D68;1;B23D21007980001
B0DC37ABD6;1;F12F22001090004
B0DC95B5CF;1;F12F22001090004
B0DCC3610E;1;F17B22001980004
B0DCE9DC8E;1;F17B22001980004
B0DD05FFE7;1;F17B22001980004
B0DD373A30;1;F17B22001980004
B0DD746218;1;F12F22001090004
B0DD8443B3;1;F12F22001090004
B0DD93C05C;1;F12F22001090004
B0DDABFFB4;1;F12F22001090004
B0DDB9939E;1;F12F22001090004
B0DE8FCFA7;1;B89H18000560001
B0E0634C59;1;I55F23000380001
B0E1308267;1;F86J22000360001
B0EAA25645;1;H72C17000130002
B0EFBBCAC3;1;I87G22000270001
B0F35DA07D;1;I82C23000780001
B0F3A0D799;1;B23D18000270001
B0F3D18A72;1;F17B22001980004
B0F3DB6CD4;1;F17B22001980004
B0F3E1B031;1;F17B22001980004
B0F3E749A0;1;F17B22001980004
B0FC5E812D;1;E86J23000060001
B0FC98F4C2;1;D72G18000050001
B0FDF1F003;1;I87G22000260001
B1011867E5;1;I19C12000030002
B10310BAA4;1;H15F21000630001
B10601B0FA;1;H27E14000010005
B1087C5C4F;1;F93G22000030001
B10DA55E49;1;J81J22003700003
B10DA6075F;1;J81J22003700003
B10FB75437;1;H27E14000010005
B1108E7CA2;1;F82B21000030005
B111A9C963;1;I94F22000040001
B114C313FD;1;E83H18000390001
B1161A0401;1;B28I17001280008
B1186F0E8D;1;D31B18000530002
B118780565;1;I94F22000040001
B11AC46E10;1;J85F22000870001
B11AD04ADC;1;J85F22000870001
B11EAB105E;1;H15F21000630001
B123FE3E88;1;D66B19003740001
B125247BB3;1;I19C12000030002
B128354612;1;J53D21001430001
B12A00FB9A;1;I94F22000040001
B12A4C2C59;1;I94F22000040001
B12BF80DD8;1;H15F21000630001
B12C605F25;1;J53D21001430001
B12DA3CDB1;1;F37J22000010007
B12DA95725;1;F37J22000010007
B12DAD297B;1;F37J22000010007
B12DB05393;1;F37J22000010007
B12DB1D760;1;F37J22000010007
B12DBB65A3;1;B45B22000200001
B1310CF6EF;1;C64E22000280006
B13195E701;1;F88I23000640003
B13465D8C8;1;B97H21005950001
B1355CE6E7;1;I87G22000270001
B135FF145E;1;J85F22000870001
B13A38264D;1;G71B21004430009
B13AAB89AA;1;D17B18000070001
B13B011368;1;F13D21005300006
B1406F2542;1;F11B21008370002
B141C81FAB;1;H72C17000130002
B141C82083;1;H72C17000130002
B141C83156;1;H72C17000130002
B142C7169A;1;J86I22000000006
B147E5D140;1;B29J21000680001
B148187DAB;1;B29J21000700001
B149AEA0D4;1;G71B21004430009
B14C23F606;1;B29J21000680001
B14C61B559;1;F37J22000010007
B14DEACB30;1;I94F22000040001
B14DF5AAC7;1;C71B22000840006
B14EAFC44F;1;F82B21000030005
B14EC3BB8C;1;C39H23000010007
B14EEFF3D1;1;B85I17000320001
B153B21778;1;B11B21006070001
B154D31F4E;1;H31B22001400006
B156DCF9F3;1;H33C22000340007
B15754D8BC;1;H33C22000340007
B15760C65B;1;H33C22000340007
B158A16FC1;1;F85I21000050005
B15CDD038A;1;H33C22000340007
B15CE410CB;1;H33C22000340007
B16106772A;1;H33C22000340007
B1610BBC7A;1;H33C22000340007
B1643DCDDC;1;B11B21006070001
B164B2D784;1;B72B22000050001
B164BF8F07;1;F37J22000010007
B16584CB72;1;D91B21005300001
B16671D589;1;F87H22005460001
B16861DA86;1;F43D21002040001
B168B0DD9B;1;B97H21005950001
B169A1878F;1;F43D21002040001
B16AEBBF38;1;B72B22000050001
B171D0A6CA;1;J85F22000870001
B1725F3123;1;J81J22003700003
B174EEB01C;1;E81D22000050003
B178F97E89;1;B72B22000050001
B17EAB3E1C;1;F86J22000360001
B17EBD2AF4;1;F86J22000360001
B17F099C34;1;F86J22000360001
B17FD60786;1;I82C23000780001
B18053B30F;1;D73I18000030005
B1817ADBC4;1;F37J22000010007
B181835BFF;1;F37J22000010007
B18290B0BC;1;B11B21006070001
B187316AE2;1;I82C23000780001
B18DB2386F;2;H11B21001880001 | H15F21000630001
B18F986BDD;1;J68E23000100004
B1900B6A48;1;F13D21005300006
B1908E397B;1;B28I17001280008
B1924867F5;1;C35F21000230008
B192CC238A;1;F62E20000050001
B193CA7163;1;D31B18000530002
B195020323;1;F37J22000010007
B19640A224;1;I82C23000780001
B19800AD59;1;F37J22000010007
B198021058;1;F37J22000010007
B19803B5CB;1;F37J22000010007
B19D5CB18D;1;J86I22000000006
B1A0B846E1;1;B81B19001910001
B1A68AF958;1;I82C23000780001
B1ABE80ABC;1;G51B21000570001
B1AC0F302A;1;F87H22005460001
B1AC0FE93B;1;F87H22005460001
B1B118E4B3;1;B11B21006070001
B1B34A59B3;1;I87G22000270001
B1B51DA3EC;1;E61B13000460002
B1B6251A3E;1;E61B13000460002
B1B65CEB2B;1;J81J22003700003
B1BFEA07AB;1;F86J22000360001
B1C2D3EFE8;1;F62F18000070004
B1C31DE0FE;1;F37J22000010007
B1C32072D3;1;F37J22000010007
B1C3AD460E;1;I18I21000790006
B1C4DDEC33;1;B11B21006070001
B1C592E211;1;F86J22000360001
B1C6F82F0B;1;F73J08000040001
B1C8F5FA6B;1;H11E16001140001
B1C905556E;1;C68B22000170005
B1C92F2D7F;1;I94F22000040001
B1CB27D535;1;I82C23000780001
B1D014CE22;1;J86I22000000006
B1D401807C;1;G71B21004430009
B1D5717A94;1;F37J22000010007
B1D5735358;1;F37J22000010007
B1DC07C403;1;B28I17001280008
B1DCA49A7F;1;H94E21000070006
B1DD1CDE3A;1;I82C23000780001
B1DDD82770;1;I82C23000780001
B1E0EC3CB5;1;F37J22000010007
B1E1BFC61B;1;I92B23000160002
B1E3F923EB;1;F37J22000010007
B1E55EC5DC;2;I65F22000490003 | I65F22000500003
B1E7ED1527;1;G18C22001100006
B1E9F4A143;1;F62C21000590001
B1EB948450;1;J53D21001430001
B1EE01AD66;1;D17B14000280003
B1EF5924DA;1;I31E18000090005
B1F5604BAD;1;I82C23000780001
B1F9F56D2B;1;F37J22000010007
B1F9F8759D;1;F37J22000010007
