cup;cig;source_dataset
C61I22000270006;B82F215DB9;cup_csv.csv
G79D24000360001;B89CC5333A;cup_csv.csv
F61B22001690004;B315D7A830;cup_csv.csv
F13D21002220001;9296707D4D;cup_csv.csv
B17H21006990001;B88C293571;cup_csv.csv
H94E21000070006;Z443102AC1;cup_csv.csv
C53D21001130005;Z6C31C694F;cup_csv.csv
D91B21005300001;99508136A8;cup_csv.csv
D17B04000080005;B6963BA192;cup_csv.csv
I81B06000030002;Z1106AA3DA;cup_csv.csv
I94F22000040001;B12A00FB9A;cup_csv.csv
D72J98000000001;Z032CD9C4C;cup_csv.csv
B19J21003910005;Z9436DD612;cup_csv.csv
I83J10001420003;82915882E0;cup_csv.csv
C61B03000140004;7597006FA9;cup_csv.csv
I81B06000030002;ZE103331C8;cup_csv.csv
F62E16000000007;755286448B;cup_csv.csv
D43H20000140001;8602136331;cup_csv.csv
F45B22000500007;B735CD87B2;cup_csv.csv
J94J24000280002;B71E1DD915;cup_csv.csv
F61B22001690004;B341D10644;cup_csv.csv
I57B17000150005;ZC63A11E4C;cup_csv.csv
I51B08000160002;ZE6219E81E;cup_csv.csv
I84B24000010001;B8CA44181B;cup_csv.csv
E61B13000460002;Z5D3A5E222;cup_csv.csv
C63D16001790008;Z07363DF20;cup_csv.csv
J45B17000720002;7594822561;cup_csv.csv
D58H21000430005;B8581142D3;cup_csv.csv
G31B21006920002;B539636E61;cup_csv.csv
J81J22003700003;B6CA779F81;cup_csv.csv
H31B20000920005;B23E752C82;cup_csv.csv
J41B23000350004;B505357949;cup_csv.csv
D63B05000020007;Z880C25949;cup_csv.csv
F87B14000620005;8826089F0A;cup_csv.csv
B52I05000010001;693374428F;cup_csv.csv
J86I22000000006;B681F7DFA9;cup_csv.csv
C69J21018970001;9142332B06;cup_csv.csv
H72C17000130002;B6BEA1339B;cup_csv.csv
B83C16000020005;7896201732;cup_csv.csv
B43D20000190003;8473053886;cup_csv.csv
H53E23002110008;A06B90E331;cup_csv.csv
F91D22000070002;9955205F0A;cup_csv.csv
C61B03000260001;Z55043134F;cup_csv.csv
G83B21000000005;86743858F2;cup_csv.csv
B81B19001910001;B1A0B846E1;cup_csv.csv
I84B24000010001;BAA4736C95;cup_csv.csv
G11B22001380009;9907606F1A;cup_csv.csv
I83D02000040003;265141942C;cup_csv.csv
F87H22005460001;B089C10B37;cup_csv.csv
B97B16000030003;792378416A;cup_csv.csv
F13D21005300006;B50A7B47B2;cup_csv.csv
D66B19003740001;8486661634;cup_csv.csv
I94F22000040001;B200BCBD92;cup_csv.csv
J89D24000160001;B9E8A49E52;cup_csv.csv
C94E04000050066;ZA608F7800;cup_csv.csv
D12H22000010002;9920556DC8;cup_csv.csv
D47B16000190002;6869890C8F;cup_csv.csv
I82C23000780001;B0F35DA07D;cup_csv.csv
D91B21005300001;A02A38ED10;cup_csv.csv
F37J22000010007;B1E3F923EB;cup_csv.csv
J34J13000000001;Z5524E1433;cup_csv.csv
H94E21000070006;A03588C918;cup_csv.csv
F76H17000090001;ZA828D76C7;cup_csv.csv
C64E24000060002;B291AB3CCC;cup_csv.csv
C16G21013900001;9485009D07;cup_csv.csv
E81D22000050003;Z143D8DE11;cup_csv.csv
H99H10000770003;ZF0148F17F;cup_csv.csv
I82C23000780001;B822038E73;cup_csv.csv
C35F21000230008;BAAF0B07D9;cup_csv.csv
J81J22003700003;B6B03A5B82;cup_csv.csv
B29J21000700001;B33C1F1438;cup_csv.csv
J81B22001940006;A00717D81C;cup_csv.csv
B71B15000160005;7834260BDC;cup_csv.csv
E61D22000030002;B9D278B041;cup_csv.csv
D37B13000300002;8040758369;cup_csv.csv
D31B18000530002;8478377209;cup_csv.csv
J97B15000400003;B79A83DB7D;cup_csv.csv
D87H17000470001;9801955D24;cup_csv.csv
H99H10000770003;Z581715AA2;cup_csv.csv
E91F19000040007;ZAF2AE5BF3;cup_csv.csv
B85I17000320001;7285211A4B;cup_csv.csv
I57B17000150005;Z0529EF5BF;cup_csv.csv
D11B19000760006;B23D1ACF1A;cup_csv.csv
C39H23000010007;BA00418560;cup_csv.csv
H14H17000940004;B82BAD019D;cup_csv.csv
I82C23000780001;B54819498F;cup_csv.csv
E61D22000030002;B7F13890E7;cup_csv.csv
J51D23000120005;B87A393E6B;cup_csv.csv
J69H12000480001;80475475DE;cup_csv.csv
J85F22000870001;A051890FEB;cup_csv.csv
B85I17000320001;728537734A;cup_csv.csv
E81D22000050003;Z763D90E0D;cup_csv.csv
F86J22000360001;Z173B0AFCC;cup_csv.csv
D51B17001660001;7422244582;cup_csv.csv
J57B20000750001;Z6531EC073;cup_csv.csv
H14H17000940004;9430593389;cup_csv.csv
F37J22000010007;B85F613F28;cup_csv.csv
C91B21003980001;9233241782;cup_csv.csv
D63B05000020007;06718067D7;cup_csv.csv
G11B22001380009;B971F0D21A;cup_csv.csv
C35F21000210008;Z3C378CDF2;cup_csv.csv
D17B14000280003;8284393160;cup_csv.csv
D37B13000300002;8221236A8F;cup_csv.csv
E81D22000050003;A06D59D46B;cup_csv.csv
B75F23000550001;9428451BE4;cup_csv.csv
I29J21016570005;Z6C2D20E7D;cup_csv.csv
B21B05000450003;0294377F91;cup_csv.csv
F78I18000070008;9900545C2F;cup_csv.csv
F11B10000190002;Z1323344C7;cup_csv.csv
D17B14000280003;B1EE01AD66;cup_csv.csv
F83H98000000001;ZDE1A0668D;cup_csv.csv
B89H18000560001;B3372C8104;cup_csv.csv
D78I21000170006;B7C2B8668E;cup_csv.csv
I82C23000780001;B237787B5D;cup_csv.csv
D66B19003740001;9087698D9E;cup_csv.csv
C75E22000170001;B727429375;cup_csv.csv
C61B03000140004;Z351DF7585;cup_csv.csv
E63D21002210005;ZDD3B21AFE;cup_csv.csv
B99D15000660003;875301614F;cup_csv.csv
F83G22000620001;A010832629;cup_csv.csv
B99J18002450005;Z7C3AF5285;cup_csv.csv
E61D22000030002;B372D23022;cup_csv.csv
F19H17000010001;B809325168;cup_csv.csv
G53H20000070005;Z9D39F3C9F;cup_csv.csv
D89J21001820001;9347401752;cup_csv.csv
I31E18000090005;B1EF5924DA;cup_csv.csv
F86J22000360001;B667CAD23C;cup_csv.csv
C63D16001790008;B4EF8FA551;cup_csv.csv
F88B22001130002;A01D72E53E;cup_csv.csv
B71B15000160005;Z9A2E972D8;cup_csv.csv
B29J21000700001;956459162E;cup_csv.csv
F23H19000870001;ZF93320EAF;cup_csv.csv
J81B22001940006;ZA636B1124;cup_csv.csv
D73I18000030005;B641CA1B87;cup_csv.csv
I18I21000790006;ZAE3C1B194;cup_csv.csv
B83C16000020005;8322431F4F;cup_csv.csv
D17B14000280003;66170713BB;cup_csv.csv
I39J02000060003;Z4F15AA207;cup_csv.csv
C35F21000240001;92256005F5;cup_csv.csv
I39J02000060003;ZC91E11CC6;cup_csv.csv
C68B22000170005;B7E8ADF988;cup_csv.csv
D92E22000110002;99753249C5;cup_csv.csv
F33H03000010001;Z4D1FD4518;cup_csv.csv
J81J22003700003;B2BA23C9B5;cup_csv.csv
F83G22000620001;A05C52AF5C;cup_csv.csv
I87G22000270001;Z0C3C21AF2;cup_csv.csv
B99J18002450005;Z863AF4D5F;cup_csv.csv
H94E21000070006;Y0B3731B87;cup_csv.csv
E81D22000050003;A0464DB368;cup_csv.csv
I65F22000500003;9615340D92;cup_csv.csv
C48D18000030003;7641949FCC;cup_csv.csv
B71B15000160005;Z7A1432F6C;cup_csv.csv
D91B21005300001;B2BA7931CD;cup_csv.csv
B11B13000160001;80299658BD;cup_csv.csv
E97H21005520001;Z7B3ABB7A1;cup_csv.csv
D31B19000200003;9330472512;cup_csv.csv
C61B03000140004;Z1F28BE619;cup_csv.csv
D48E18000060002;988847106B;cup_csv.csv
E31B13000630003;7358099F5E;cup_csv.csv
H99H10000770003;ZEB1AB9EE8;cup_csv.csv
I29J21016570005;Z3B319ADC6;cup_csv.csv
J57B20000750001;8533898B67;cup_csv.csv
F22E22000040005;A01AD56D69;cup_csv.csv
D37B13000300002;8243353617;cup_csv.csv
F37J22000010007;B75AA8120F;cup_csv.csv
F93G22000030001;A01C213A8A;cup_csv.csv
D48E18000060002;B6B3B7D0F4;cup_csv.csv
I57B17000150005;ZAA2CA8DCB;cup_csv.csv
H87G26000000002;BAF49BCBC5;cup_csv.csv
I83J10001420003;8232368CF9;cup_csv.csv
D17B18000070001;9830707C0B;cup_csv.csv
C91H04000240005;0291895F5B;cup_csv.csv
F41B24000040001;B8DC40942B;cup_csv.csv
D91B18000030001;B48E38543E;cup_csv.csv
I18I21000790006;9891547ACD;cup_csv.csv
B81B04000140009;7457610674;cup_csv.csv
B29J21000700001;A020C249A7;cup_csv.csv
D73I18000030005;8859220B9C;cup_csv.csv
I81B06000030002;ZCF03D8141;cup_csv.csv
F73J08000040001;ZC431E79F8;cup_csv.csv
J81B22001940006;Z0236DC836;cup_csv.csv
B81B04000140009;692469898E;cup_csv.csv
J89D24000160001;B9308FA2AD;cup_csv.csv
F73J08000040001;300496820A;cup_csv.csv
E81D22000050003;Z623AD2E4B;cup_csv.csv
F93G22000030001;A0102F103D;cup_csv.csv
H15F21000630001;99845306CE;cup_csv.csv
C61B03000140004;ZBA1DF741C;cup_csv.csv
B46D08000000007;ZF60A3B2D4;cup_csv.csv
I57B17000150005;83461282B5;cup_csv.csv
F17H13000890001;556482922A;cup_csv.csv
I71B02000030019;60145335A4;cup_csv.csv
I65F22000810005;A061AE5E99;cup_csv.csv
F13D21005300006;BAAAAD4183;cup_csv.csv
B84B13000140001;8914827BF5;cup_csv.csv
E31B13000630003;7690246FBE;cup_csv.csv
I51B08000160002;Z092D6671C;cup_csv.csv
B74E23000990003;B747CF276C;cup_csv.csv
C35F21000240001;96498869D6;cup_csv.csv
B97B16000030003;8718849DCB;cup_csv.csv
B52I05000010001;Z9D113AB5B;cup_csv.csv
B81B04000140009;Z3138DCED0;cup_csv.csv
B67H21009370008;89675586F6;cup_csv.csv
B99D15000660003;9176207D8E;cup_csv.csv
B85I17000320001;7816556A0F;cup_csv.csv
D31B21007750006;ZAE375520D;cup_csv.csv
C63D16001790008;BA44CBBE84;cup_csv.csv
J57B20000750001;B9364DE74A;cup_csv.csv
J84E21001160005;A01D8D5251;cup_csv.csv
B19J21003910005;9476493968;cup_csv.csv
J86I22000000006;A02D0A3103;cup_csv.csv
C75E22000170001;B54081CC53;cup_csv.csv
H33C22000340007;Y6036F32D4;cup_csv.csv
F83G22000620001;A010828DE6;cup_csv.csv
F37J22000010007;B12DAD297B;cup_csv.csv
F93E15000000001;ZA32A7C24F;cup_csv.csv
F17H13000890001;B635526DB4;cup_csv.csv
B17H21006990001;A0192CB602;cup_csv.csv
F19H17000010001;838004798B;cup_csv.csv
B23D21007980001;Z8A3858B6B;cup_csv.csv
F37J22000010007;B6F8CC1905;cup_csv.csv
D73I18000030005;B23BC17FBA;cup_csv.csv
C68B22000170005;B7BFF31112;cup_csv.csv
E97H21005520001;Z8E3B43396;cup_csv.csv
F83E17000070005;8692921956;cup_csv.csv
F61B22001690004;B1FA6574CF;cup_csv.csv
B16B19000050003;Z1F2E0B49E;cup_csv.csv
F37J22000010007;B772C33B39;cup_csv.csv
I82C23000780001;B2771DE7B0;cup_csv.csv
C31H04000120005;0160457D4A;cup_csv.csv
B11B21006070001;B092BD2D2F;cup_csv.csv
H14H17000940004;948253536E;cup_csv.csv
G89I22000630005;9442271885;cup_csv.csv
I18I21000790006;B54767A047;cup_csv.csv
I82C23000780001;B3665CE1AB;cup_csv.csv
B71B15000160005;808108417B;cup_csv.csv
F37J22000010007;B5EBB437DB;cup_csv.csv
C17B17000160008;7135129EB4;cup_csv.csv
E97H21005520001;A001ED2FD7;cup_csv.csv
F93G22000030001;A0102F8602;cup_csv.csv
I16J17000570005;ZAB30EE396;cup_csv.csv
C94E04000050056;Z280918ACA;cup_csv.csv
F86J22000360001;B1BFEA07AB;cup_csv.csv
I65F22000490003;B259987E2A;cup_csv.csv
J45B17000720002;8018706D83;cup_csv.csv
D73D21000360005;BA3D264944;cup_csv.csv
D31B19000200003;8995678C50;cup_csv.csv
E31B20000400001;9623742322;cup_csv.csv
F37J22000010007;B7379BCF0F;cup_csv.csv
E31B13000630003;8647170E69;cup_csv.csv
F86J22000360001;B0E1308267;cup_csv.csv
B97H21005950001;Y223AD7A30;cup_csv.csv
F62E20000050001;B192CC238A;cup_csv.csv
F33H03000010001;ZBC311451E;cup_csv.csv
J57B20000750001;B6291C1F11;cup_csv.csv
J47B22000060001;A00F13A1D6;cup_csv.csv
C68B22000170005;B3EAD95D54;cup_csv.csv
C59F24000110005;B9B50CD83F;cup_csv.csv
I65F23000090005;B03B3A4632;cup_csv.csv
I65F22000490003;961525576F;cup_csv.csv
I29J21016570005;Z312E4D38D;cup_csv.csv
H62E22000020001;A003614141;cup_csv.csv
D31B09000120002;ZDE2F2E55C;cup_csv.csv
F93G22000030001;A0425260CC;cup_csv.csv
F86J22000360001;A0430F81EE;cup_csv.csv
F93G22000030001;B9C2216D61;cup_csv.csv
F23H19000870001;ZD33773B79;cup_csv.csv
H11B21001880001;97726115B7;cup_csv.csv
J89D24000160001;B661EA0543;cup_csv.csv
I18I21000790006;B484F4A164;cup_csv.csv
F13D21005300006;93469356C4;cup_csv.csv
D37B13000300002;9524059E1B;cup_csv.csv
C39H23000010007;B6B8C503B4;cup_csv.csv
B71B15000160005;Z4429CE78C;cup_csv.csv
F86J20003240001;Z593D6AA44;cup_csv.csv
B99J18002450005;894865795C;cup_csv.csv
J84E21001160005;B88A72310F;cup_csv.csv
E97H21005520001;B9A6A7E9BD;cup_csv.csv
D91B21005300001;B946166C80;cup_csv.csv
F13D21005300006;9348832439;cup_csv.csv
E81D22000050003;BAEC8E8BD0;cup_csv.csv
F93E15000000001;Z9A3515128;cup_csv.csv
J86I22000000006;Z0C3CE7109;cup_csv.csv
B51B21007170002;Z0C3DABC57;cup_csv.csv
C66D16010700001;Z5F32504D7;cup_csv.csv
D91B18000030001;8856292B59;cup_csv.csv
F53H98000000001;Z4D1AA0D78;cup_csv.csv
F23H19000870001;Z8C2D95047;cup_csv.csv
I81B06000030002;ZCC06AEEC4;cup_csv.csv
H13J01000000001;582000433C;cup_csv.csv
I11B24000050006;B75C4DC1DC;cup_csv.csv
B17H21006990001;B2E0BCB9D4;cup_csv.csv
C63D16001790008;Z313120CED;cup_csv.csv
I55E17000050005;Z3D26F1450;cup_csv.csv
I19C12000030002;B538C35CFA;cup_csv.csv
F91D22000070002;B799CAD0D5;cup_csv.csv
H33C22000340007;B15760C65B;cup_csv.csv
C63D16001790008;8895978946;cup_csv.csv
F82B21000030005;Z7C3AB85E5;cup_csv.csv
C11B21010580001;9770585DCC;cup_csv.csv
C17B17000160008;ZAE1EFDD20;cup_csv.csv
E31B13000630003;862538440C;cup_csv.csv
F62F18000070004;A045FB7568;cup_csv.csv
G32E22000040003;9608294709;cup_csv.csv
B99J18002450005;A06E8B0200;cup_csv.csv
B52I05000010001;8382411861;cup_csv.csv
F93G22000030001;B93B159465;cup_csv.csv
J86I22000000006;A02DD004D9;cup_csv.csv
E61D22000030002;B5ECB7553F;cup_csv.csv
J69H12000480001;6731530A47;cup_csv.csv
C35F21000210008;99172250F8;cup_csv.csv
D87H17000470001;Z0A34DDF24;cup_csv.csv
D91B21005300001;B945B35088;cup_csv.csv
E81D22000050003;A06D8C1BE4;cup_csv.csv
I16J17000570005;Z062AE0538;cup_csv.csv
F31B04000440001;2699522406;cup_csv.csv
E31B13000630003;8630714281;cup_csv.csv
I81B24000100007;B2C912A57E;cup_csv.csv
D91B18000030001;78932861AB;cup_csv.csv
E97H21005520001;Z1A39277BA;cup_csv.csv
F48H13000010001;B873FD2C9F;cup_csv.csv
B71B15000160005;Z5A1909BCC;cup_csv.csv
F93G22000030001;BA22AA8C09;cup_csv.csv
D17B18000070001;Z01338F35B;cup_csv.csv
I18I21000790006;Z223D66198;cup_csv.csv
B29J21000700001;BA9A087F5B;cup_csv.csv
C63D16001790008;B4F7EC3C7A;cup_csv.csv
I31B19000680009;ZAC3DF0B5A;cup_csv.csv
G83B21000000005;8674335FAD;cup_csv.csv
F53H98000000001;Z02065C784;cup_csv.csv
G16B11000070001;Z731873D72;cup_csv.csv
F86J22000360001;BA7F1CFEA0;cup_csv.csv
E81D22000050003;Z3B3AF5692;cup_csv.csv
F93G22000030001;A0103BC7C0;cup_csv.csv
I18I21000790006;B44CE64C83;cup_csv.csv
F62E20000050001;Z74318139D;cup_csv.csv
F93E15000000001;A0118CA7B8;cup_csv.csv
C63D16001790008;8025080982;cup_csv.csv
D92E22000110002;9920742748;cup_csv.csv
E97H21005520001;Z0934665FA;cup_csv.csv
F11B21008370002;B1406F2542;cup_csv.csv
D33D21006650008;B888EAAF00;cup_csv.csv
B51B21007170002;A0352F9F7D;cup_csv.csv
C61I22000270006;B9C5A2D6CF;cup_csv.csv
F83D18000250009;80229267F9;cup_csv.csv
G89I22000630005;94423834F3;cup_csv.csv
C75E22000170001;B21F0E0AFA;cup_csv.csv
B11B21006070001;Z0B3D0F3F4;cup_csv.csv
C75E22000170001;A019708561;cup_csv.csv
C89C23000370005;B98B61BB9A;cup_csv.csv
F73J08000040001;Z0237CBFE2;cup_csv.csv
G21B18000450007;Z012C96B20;cup_csv.csv
D66B19003740001;B123FE3E88;cup_csv.csv
F86J22000360001;Z6D3B0B06D;cup_csv.csv
G82H19000120005;8187302757;cup_csv.csv
F13D21005300006;B13B011368;cup_csv.csv
F93G22000030001;B1087C5C4F;cup_csv.csv
F84H20001640001;9384903AF2;cup_csv.csv
F93E15000000001;B6AF393888;cup_csv.csv
B52I05000010001;8530468CE0;cup_csv.csv
D72J98000000001;Z232BFD16E;cup_csv.csv
J81B22001940006;Z0638177EB;cup_csv.csv
H33C22000340007;B2C3102BB8;cup_csv.csv
H51D20000550001;Z9B3908EED;cup_csv.csv
F83E17000070005;B267E8AAB3;cup_csv.csv
B18B23000950001;B968E3D152;cup_csv.csv
I89I21000260001;A05D565430;cup_csv.csv
J94J24000280002;B43F895BC3;cup_csv.csv
F87H22005460001;B1AC0F302A;cup_csv.csv
B71B15000160005;Z7D1B820E2;cup_csv.csv
H87G26000000002;BB164FDD68;cup_csv.csv
C36I22004610001;A03DA4238F;cup_csv.csv
I97H08001140005;Z320D76164;cup_csv.csv
C39H23000010007;B14EC3BB8C;cup_csv.csv
H74E07000110005;Z352DAE355;cup_csv.csv
E61B13000460002;8756725611;cup_csv.csv
D17B16000110008;ZAF33223EB;cup_csv.csv
B71B15000160005;Z5127CC4FF;cup_csv.csv
C94E04000050066;Z550DE849D;cup_csv.csv
I19C12000030002;B954C94014;cup_csv.csv
D92E22000110002;B73EB24509;cup_csv.csv
C11B21010580001;902724918A;cup_csv.csv
B71B15000160005;ZD421B792E;cup_csv.csv
J86I22000000006;A043A13587;cup_csv.csv
I55E17000050005;Z9F2BE2AEF;cup_csv.csv
H11B21001880001;A01113DC8D;cup_csv.csv
J94J24000280002;B98E3BB241;cup_csv.csv
F13D21002220001;B3F55A09BC;cup_csv.csv
F88B22001130002;A01C0F91D6;cup_csv.csv
I81B06000030002;Z3406A91D5;cup_csv.csv
I89I21000260001;A020DA9AAA;cup_csv.csv
I39J02000060003;ZF928C4A09;cup_csv.csv
F93G22000030001;A05468D352;cup_csv.csv
B71B15000160005;Z0723E1C31;cup_csv.csv
D97B23000220001;B8BA5C12FB;cup_csv.csv
F93G22000030001;A06C886715;cup_csv.csv
E97H21005520001;B874F5D036;cup_csv.csv
H74E07000110005;77643131C8;cup_csv.csv
B97H11001950003;8091705E31;cup_csv.csv
H99H05000020003;Z59092FFD4;cup_csv.csv
B97H21005950001;Y9B3B1FA7F;cup_csv.csv
F83E17000070005;Z5028C1795;cup_csv.csv
J89D24000160001;B288738864;cup_csv.csv
D73I18000030005;829194055A;cup_csv.csv
F53H98000000001;ZC11B27191;cup_csv.csv
C68B22000170005;B499A08149;cup_csv.csv
F48H13000010001;9779441A01;cup_csv.csv
E72E22000680005;Z69325AE37;cup_csv.csv
B71B15000160005;6465860477;cup_csv.csv
F37J22000010007;B7AC08DDB6;cup_csv.csv
F83G22000620001;A0106A0A6A;cup_csv.csv
B29J21000680001;B59CC20844;cup_csv.csv
G16B11000070001;Z28192AC85;cup_csv.csv
B26B18000100008;932499092D;cup_csv.csv
F78I18000070008;8046083DBA;cup_csv.csv
B99J18002450005;8023449791;cup_csv.csv
C68B22000170005;B6C3FECB97;cup_csv.csv
D37B13000300002;7705233F68;cup_csv.csv
J85E24000080004;B7C5719BF2;cup_csv.csv
J86G20000130004;A06B923485;cup_csv.csv
I18I21000790006;B1C3AD460E;cup_csv.csv
B83C16000020005;8350079F29;cup_csv.csv
B17B16000050003;6993626ABD;cup_csv.csv
G26F25000070002;BA8046336A;cup_csv.csv
B23D21007980001;B609C2D4BF;cup_csv.csv
B23D21007980001;B6E155AE4F;cup_csv.csv
B97H21005950001;YEC3AD76C9;cup_csv.csv
D91B21005300001;B944D57EF6;cup_csv.csv
G32E22000040003;A06544DE1F;cup_csv.csv
C63D16001790008;ZFA323BC00;cup_csv.csv
C68B22000170005;BA3A73DCFD;cup_csv.csv
E97H21005520001;B2D3C0A82E;cup_csv.csv
E73H06000010001;Z8A367F160;cup_csv.csv
D71B17002010001;7545937035;cup_csv.csv
C16G21013900001;9302439781;cup_csv.csv
F93G22000030001;A060AB8559;cup_csv.csv
F23H19000870001;B3389A0AED;cup_csv.csv
H87G26000000002;BA550EF87C;cup_csv.csv
F88B22001130002;A022917D66;cup_csv.csv
I93F23000000001;B4AE76393F;cup_csv.csv
H51D20000510001;Z7E3C90BE3;cup_csv.csv
D31B19000200003;B94833C89D;cup_csv.csv
E81D22000050003;A06D8CE6A0;cup_csv.csv
G21B18000450007;BB141BD693;cup_csv.csv
C61B21013420005;92344637EF;cup_csv.csv
D92E22000110002;9789834A94;cup_csv.csv
F61B22001690004;ZF93DD9304;cup_csv.csv
D17B04000080005;8280609EB4;cup_csv.csv
B19J21003910005;A06B0E89C3;cup_csv.csv
B85I17000320001;93771626E0;cup_csv.csv
F87H17002470001;74874474BA;cup_csv.csv
F13D21002220001;B2E7F57406;cup_csv.csv
F49G13000240003;87477843B9;cup_csv.csv
I39J02000060003;3490553F71;cup_csv.csv
G83G17000760004;8583436B74;cup_csv.csv
I55E17000050005;Z5131E8DF5;cup_csv.csv
D73I18000030005;Z5F36E2DC1;cup_csv.csv
G32E22000040003;A065451170;cup_csv.csv
C71B22000840006;9931865247;cup_csv.csv
F93G22000030001;A0102473F2;cup_csv.csv
I16J17000570005;79134788A0;cup_csv.csv
F83G22000620001;A010816F0B;cup_csv.csv
C63D16001790008;8551926895;cup_csv.csv
E72E22000680005;87733930F1;cup_csv.csv
I81B06000030002;Z8D03EB4FB;cup_csv.csv
F83G22000620001;B82C601DDF;cup_csv.csv
H27E14000010005;22338539CD;cup_csv.csv
D66B19003740001;95231922A6;cup_csv.csv
F83H98000000001;Z9F1CFB6F3;cup_csv.csv
B72B22000050001;98185381E1;cup_csv.csv
G31B21006920002;BA3BE62676;cup_csv.csv
F83G22000620001;A01084235E;cup_csv.csv
C81B22001380001;A0170EB1A7;cup_csv.csv
F93G22000030001;A0102C8E63;cup_csv.csv
C38E19000000005;A0379B23F8;cup_csv.csv
H27E14000010005;93747944BE;cup_csv.csv
C63D16001790008;ZEE321820E;cup_csv.csv
D17B04000080005;B77966B2C8;cup_csv.csv
E32E22000560006;B7A219C419;cup_csv.csv
C11B21010580001;A04A8EDFC8;cup_csv.csv
F37J22000010007;B873951E9E;cup_csv.csv
B23D21007980001;Z7F3C303EB;cup_csv.csv
F84H20001640001;ZEE31891A4;cup_csv.csv
E81D22000050003;B0B31104AF;cup_csv.csv
I41B05000340006;Z7F039A107;cup_csv.csv
D92E22000110002;9897442B82;cup_csv.csv
E71B21001570007;9796277F81;cup_csv.csv
B84B13000140001;9629921E31;cup_csv.csv
B21B05000450003;666494027B;cup_csv.csv
C87H23001830003;B8D1CF8612;cup_csv.csv
E85E22000200001;B34875046B;cup_csv.csv
B11B13000160001;774601127E;cup_csv.csv
H15F21000630001;960905288E;cup_csv.csv
F37J22000010007;B22762DBD1;cup_csv.csv
C57H21001050001;A00A4FB63E;cup_csv.csv
B99J18002450005;A058E376EA;cup_csv.csv
D78I21000170006;B903D5E88C;cup_csv.csv
F43D21002040001;B0439154BF;cup_csv.csv
C61B03000140004;ZF111B72C7;cup_csv.csv
I55E17000030005;Z5333AD356;cup_csv.csv
B71B15000160005;ZD227DC073;cup_csv.csv
E63D21002210005;B925BE4CE5;cup_csv.csv
J86I22000000006;A02DDE0DB0;cup_csv.csv
I57B17000150005;Z8E3B4F2C7;cup_csv.csv
B11B13000160001;7769166699;cup_csv.csv
G88C16000410001;8175718FE9;cup_csv.csv
F89B18000240001;851778173D;cup_csv.csv
D48E18000060002;97250640B2;cup_csv.csv
E81D22000050003;B0877E2FF7;cup_csv.csv
D37B13000300002;77947574F6;cup_csv.csv
B97B16000030003;Z2B28AB47C;cup_csv.csv
G83B18006680001;8353391C50;cup_csv.csv
J85F22000870001;9695226199;cup_csv.csv
F84E24000170006;B552090C42;cup_csv.csv
C57H21001050001;A00A4E9763;cup_csv.csv
J81B22001940006;9103355631;cup_csv.csv
F87H24001520006;B9AFC25BF1;cup_csv.csv
F37J22000010007;B4E6FEFDE6;cup_csv.csv
D48E18000060002;B8912E2B42;cup_csv.csv
D92E22000110002;929898552D;cup_csv.csv
D73I18000030005;Z3239E6E51;cup_csv.csv
I12C21000330001;9718743071;cup_csv.csv
D91B18000030001;8326691AC7;cup_csv.csv
C61B03000140004;Z0C2257839;cup_csv.csv
B23D21007980001;B66199296A;cup_csv.csv
B28I17001280008;B1908E397B;cup_csv.csv
E81D22000050003;B9ED41CA46;cup_csv.csv
E97H21005520001;9794043BF4;cup_csv.csv
D73D21000360005;97208402F0;cup_csv.csv
B85I17000320001;7285222361;cup_csv.csv
C66D16010700001;ZC4325049C;cup_csv.csv
D31B09000120002;B7159BE46F;cup_csv.csv
F83G22000620001;BA4E15E734;cup_csv.csv
D92E22000110002;98277346A7;cup_csv.csv
E88B25001160005;B77A21A707;cup_csv.csv
D73I18000030005;Z61326E8C0;cup_csv.csv
J86I22000000006;A045473973;cup_csv.csv
I82C23000780001;B5BFD93AD6;cup_csv.csv
C17B17000160008;Z211EFDC61;cup_csv.csv
D17B18000070001;764506398F;cup_csv.csv
B51B21007170002;B0586C420A;cup_csv.csv
B97H11001950003;7829342169;cup_csv.csv
E61D22000030002;B7B0054F2D;cup_csv.csv
E97H21005520001;90248852B4;cup_csv.csv
B17H21006990001;B4E03C8DDD;cup_csv.csv
I87G22000270001;B80E693A93;cup_csv.csv
J86I22000000006;Z5D3A1D7BD;cup_csv.csv
D17B04000080005;7932677C23;cup_csv.csv
B71B15000160005;ZF63313531;cup_csv.csv
F83G22000620001;B975C6F9B2;cup_csv.csv
E81D22000050003;A06D82AF47;cup_csv.csv
D91B21005300001;B2C274D909;cup_csv.csv
C85C23001600007;B81DB2F63D;cup_csv.csv
H51D20000510001;Z263C90BB3;cup_csv.csv
B89H18000560001;B9450B77F7;cup_csv.csv
B74E21000810003;B84DF23F69;cup_csv.csv
D71B17002010001;882894865F;cup_csv.csv
B61B03000280006;0273045BD9;cup_csv.csv
I57B17000150005;Z4E3D982BB;cup_csv.csv
H51D20000510001;ZF73BA69C6;cup_csv.csv
D91B18000030001;8203444026;cup_csv.csv
F37J22000010007;B70D6C7115;cup_csv.csv
E97H21005520001;Z83346677C;cup_csv.csv
J82B25005730001;BB0BB41BAF;cup_csv.csv
I13I05000020001;87271239B8;cup_csv.csv
F47G20000080001;B88A9E2530;cup_csv.csv
