cap;branch;municipality;municipality_norm;province;province_norm;province_code;region;latitude;longitude;accuracy
14025;Torino;Chiusano D'Asti;CHIUSANO D ASTI;Asti;ASTI;AT;Piemonte;44.9968;8.1157;4
14025;Torino;Montechiaro D'Asti;MONTECHIARO D ASTI;Asti;ASTI;AT;Piemonte;44.9968;8.1157;4
14026;Torino;Montiglio Monferrato;MONTIGLIO MONFERRATO;Asti;ASTI;AT;Piemonte;45.04871666666667;8.0996;3
14026;Torino;Colcavagno;COLCAVAGNO;Asti;ASTI;AT;Piemonte;45.04871666666667;8.0996;3
14026;Torino;Montiglio;MONTIGLIO;Asti;ASTI;AT;Piemonte;45.04871666666667;8.0996;3
14026;Torino;Piova' Massaia;PIOVA MASSAIA;Asti;ASTI;AT;Piemonte;45.04871666666667;8.0996;3
14026;Torino;Scandeluzza;SCANDELUZZA;Asti;ASTI;AT;Piemonte;45.04871666666667;8.0996;3
14026;Torino;Cunico;CUNICO;Asti;ASTI;AT;Piemonte;45.04871666666667;8.0996;3
14030;Torino;Cerro Tanaro;CERRO TANARO;Asti;ASTI;AT;Piemonte;44.93979230769231;8.298792307692308;4
14030;Torino;Rocchetta Tanaro;ROCCHETTA TANARO;Asti;ASTI;AT;Piemonte;44.93979230769231;8.298792307692308;4
14030;Torino;Penango;PENANGO;Asti;ASTI;AT;Piemonte;44.93979230769231;8.298792307692308;4
14030;Torino;Montemagno;MONTEMAGNO;Asti;ASTI;AT;Piemonte;44.93979230769231;8.298792307692308;4
14030;Torino;Valenzani;VALENZANI;Asti;ASTI;AT;Piemonte;44.93979230769231;8.298792307692308;4
14030;Torino;Scurzolengo;SCURZOLENGO;Asti;ASTI;AT;Piemonte;44.93979230769231;8.298792307692308;4
14030;Torino;Accorneri;ACCORNERI;Asti;ASTI;AT;Piemonte;44.93979230769231;8.298792307692308;4
14030;Torino;Rocca D'Arazzo;ROCCA D ARAZZO;Asti;ASTI;AT;Piemonte;44.93979230769231;8.298792307692308;4
14030;Torino;Azzano D'Asti;AZZANO D ASTI;Asti;ASTI;AT;Piemonte;44.93979230769231;8.298792307692308;4
14030;Torino;Frinco;FRINCO;Asti;ASTI;AT;Piemonte;44.93979230769231;8.298792307692308;4
14030;Torino;Castagnole Monferrato;CASTAGNOLE MONFERRATO;Asti;ASTI;AT;Piemonte;44.93979230769231;8.298792307692308;4
14030;Torino;Viarigi;VIARIGI;Asti;ASTI;AT;Piemonte;44.93979230769231;8.298792307692308;4
14030;Torino;Refrancore;REFRANCORE;Asti;ASTI;AT;Piemonte;44.93979230769231;8.298792307692308;4
14031;Torino;Grana;GRANA;Asti;ASTI;AT;Piemonte;44.9994;8.2788;4
14031;Torino;Calliano;CALLIANO;Asti;ASTI;AT;Piemonte;44.9994;8.2788;4
14031;Torino;San Desiderio;SAN DESIDERIO;Asti;ASTI;AT;Piemonte;44.9994;8.2788;4
14032;Torino;Casorzo;CASORZO;Asti;ASTI;AT;Piemonte;45.0216;8.3384;4
14033;Torino;Callianetto;CALLIANETTO;Asti;ASTI;AT;Piemonte;44.97483333333333;8.2086;4
14033;Torino;Castell'Alfero Stazione;CASTELL ALFERO STAZIONE;Asti;ASTI;AT;Piemonte;44.97483333333333;8.2086;4
14033;Torino;Castell'Alfero;CASTELL ALFERO;Asti;ASTI;AT;Piemonte;44.97483333333333;8.2086;4
14034;Torino;Castello Di Annone;CASTELLO DI ANNONE;Asti;ASTI;AT;Piemonte;44.89115;8.3183;4
14034;Torino;Monfallito;MONFALLITO;Asti;ASTI;AT;Piemonte;44.89115;8.3183;4
14035;Torino;Grazzano Badoglio;GRAZZANO BADOGLIO;Asti;ASTI;AT;Piemonte;45.04;8.311;4
14036;Torino;Moncalvo;MONCALVO;Asti;ASTI;AT;Piemonte;45.0506;8.2628;4
14037;Torino;Migliandolo;MIGLIANDOLO;Asti;ASTI;AT;Piemonte;44.94469999999999;8.271166666666666;4
14037;Torino;Castiglione D'Asti;CASTIGLIONE D ASTI;Asti;ASTI;AT;Piemonte;44.94469999999999;8.271166666666666;4
14037;Torino;Portacomaro;PORTACOMARO;Asti;ASTI;AT;Piemonte;44.94469999999999;8.271166666666666;4
14039;Torino;Tonco;TONCO;Asti;ASTI;AT;Piemonte;45.0234;8.1894;4
14040;Cuneo;Vinchio;VINCHIO;Asti;ASTI;AT;Piemonte;44.78329090909091;8.351918181818181;4
14040;Cuneo;Montabone;MONTABONE;Asti;ASTI;AT;Piemonte;44.78329090909091;8.351918181818181;4
14040;Cuneo;Castelletto Molina;CASTELLETTO MOLINA;Asti;ASTI;AT;Piemonte;44.78329090909091;8.351918181818181;4
14040;Cuneo;Cortiglione;CORTIGLIONE;Asti;ASTI;AT;Piemonte;44.78329090909091;8.351918181818181;4
14040;Cuneo;Quaranti;QUARANTI;Asti;ASTI;AT;Piemonte;44.78329090909091;8.351918181818181;4
14040;Cuneo;Mongardino;MONGARDINO;Asti;ASTI;AT;Piemonte;44.78329090909091;8.351918181818181;4
14040;Cuneo;Vigliano D'Asti;VIGLIANO D ASTI;Asti;ASTI;AT;Piemonte;44.78329090909091;8.351918181818181;4
14040;Cuneo;Castelnuovo Calcea;CASTELNUOVO CALCEA;Asti;ASTI;AT;Piemonte;44.78329090909091;8.351918181818181;4
14040;Cuneo;Maranzana;MARANZANA;Asti;ASTI;AT;Piemonte;44.78329090909091;8.351918181818181;4
14040;Cuneo;Castel Boglione;CASTEL BOGLIONE;Asti;ASTI;AT;Piemonte;44.78329090909091;8.351918181818181;4
14040;Cuneo;Belveglio;BELVEGLIO;Asti;ASTI;AT;Piemonte;44.78329090909091;8.351918181818181;4
14041;Cuneo;Agliano;AGLIANO;Asti;ASTI;AT;Piemonte;44.7909;8.250800000000002;4
14041;Cuneo;Agliano Terme;AGLIANO TERME;Asti;ASTI;AT;Piemonte;44.7909;8.250800000000002;4
14042;Cuneo;Rocchetta Palafea;ROCCHETTA PALAFEA;Asti;ASTI;AT;Piemonte;44.72255;8.3413;4
14042;Cuneo;Calamandrana;CALAMANDRANA;Asti;ASTI;AT;Piemonte;44.72255;8.3413;4
14043;Cuneo;Castelnuovo Belbo;CASTELNUOVO BELBO;Asti;ASTI;AT;Piemonte;44.8011;8.4124;4
14044;Cuneo;Fontanile;FONTANILE;Asti;ASTI;AT;Piemonte;44.7356;8.4183;4
14044;Cuneo;Castel Rocchero;CASTEL ROCCHERO;Asti;ASTI;AT;Piemonte;44.7356;8.4183;4
14045;Cuneo;Madonna;MADONNA;Asti;ASTI;AT;Piemonte;44.8277;8.344133333333334;4
14045;Cuneo;Incisa Scapaccino;INCISA SCAPACCINO;Asti;ASTI;AT;Piemonte;44.8277;8.344133333333334;4
14045;Cuneo;Ghiare;GHIARE;Asti;ASTI;AT;Piemonte;44.8277;8.344133333333334;4
14046;Cuneo;Bazzana;BAZZANA;Asti;ASTI;AT;Piemonte;44.78043333333333;8.429966666666667;4
14046;Cuneo;Bruno;BRUNO;Asti;ASTI;AT;Piemonte;44.78043333333333;8.429966666666667;4
14046;Cuneo;Mombaruzzo;MOMBARUZZO;Asti;ASTI;AT;Piemonte;44.78043333333333;8.429966666666667;4
14047;Cuneo;Mombercelli;MOMBERCELLI;Asti;ASTI;AT;Piemonte;44.8178;8.2947;4
14048;Cuneo;Montegrosso D'Asti;MONTEGROSSO D ASTI;Asti;ASTI;AT;Piemonte;44.82546666666667;8.248266666666668;4
14048;Cuneo;Montegrosso D'Asti Stazione;MONTEGROSSO D ASTI STAZIONE;Asti;ASTI;AT;Piemonte;44.82546666666667;8.248266666666668;4
14048;Cuneo;Montaldo Scarampi;MONTALDO SCARAMPI;Asti;ASTI;AT;Piemonte;44.82546666666667;8.248266666666668;4
14049;Cuneo;Vaglio Serra;VAGLIO SERRA;Asti;ASTI;AT;Piemonte;44.785250000000005;8.34835;4
14049;Cuneo;Nizza Monferrato;NIZZA MONFERRATO;Asti;ASTI;AT;Piemonte;44.785250000000005;8.34835;4
14050;Cuneo;Roccaverano;ROCCAVERANO;Asti;ASTI;AT;Piemonte;44.663244444444445;8.2645;4
14050;Cuneo;Serole;SEROLE;Asti;ASTI;AT;Piemonte;44.663244444444445;8.2645;4
14050;Cuneo;Motta Di Costigliole;MOTTA DI COSTIGLIOLE;Asti;ASTI;AT;Piemonte;44.663244444444445;8.2645;4
14050;Cuneo;Mombaldone;MOMBALDONE;Asti;ASTI;AT;Piemonte;44.663244444444445;8.2645;4
14050;Cuneo;Olmo Gentile;OLMO GENTILE;Asti;ASTI;AT;Piemonte;44.663244444444445;8.2645;4
14050;Cuneo;Cessole;CESSOLE;Asti;ASTI;AT;Piemonte;44.663244444444445;8.2645;4
14050;Cuneo;Moasca;MOASCA;Asti;ASTI;AT;Piemonte;44.663244444444445;8.2645;4
14050;Cuneo;San Marzano Oliveto;SAN MARZANO OLIVETO;Asti;ASTI;AT;Piemonte;44.663244444444445;8.2645;4
14050;Cuneo;Cassinasco;CASSINASCO;Asti;ASTI;AT;Piemonte;44.663244444444445;8.2645;4
14051;Cuneo;Loazzolo;LOAZZOLO;Asti;ASTI;AT;Piemonte;44.6662;8.27675;4
14051;Cuneo;Bubbio;BUBBIO;Asti;ASTI;AT;Piemonte;44.6662;8.27675;4
14052;Cuneo;Calosso;CALOSSO;Asti;ASTI;AT;Piemonte;44.7399;8.2271;4
14053;Cuneo;Canelli;CANELLI;Asti;ASTI;AT;Piemonte;44.7286;8.2782;4
14053;Cuneo;Canelli Recapito Gancia;CANELLI RECAPITO GANCIA;Asti;ASTI;AT;Piemonte;44.7286;8.2782;4
14053;Cuneo;Sant'Antonio Di Canelli;SANT ANTONIO DI CANELLI;Asti;ASTI;AT;Piemonte;44.7286;8.2782;4
14053;Cuneo;Sant'Antonio;SANT ANTONIO;Asti;ASTI;AT;Piemonte;44.7286;8.2782;4
14054;Cuneo;Coazzolo;COAZZOLO;Asti;ASTI;AT;Piemonte;44.74722;8.13924;4
14054;Cuneo;Castagnole Delle Lanze;CASTAGNOLE DELLE LANZE;Asti;ASTI;AT;Piemonte;44.74722;8.13924;4
14054;Cuneo;Olmo;OLMO;Asti;ASTI;AT;Piemonte;44.74722;8.13924;4
14054;Cuneo;San Bartolomeo Lanze;SAN BARTOLOMEO LANZE;Asti;ASTI;AT;Piemonte;44.74722;8.13924;4
14054;Cuneo;Olmo Di Castagnole Lanze;OLMO DI CASTAGNOLE LANZE;Asti;ASTI;AT;Piemonte;44.74722;8.13924;4
14055;Cuneo;Boglietto;BOGLIETTO;Asti;ASTI;AT;Piemonte;44.78543333333334;8.177266666666666;4
14055;Cuneo;Motta;MOTTA;Asti;ASTI;AT;Piemonte;44.78543333333334;8.177266666666666;4
14055;Cuneo;Costigliole D'Asti;COSTIGLIOLE D ASTI;Asti;ASTI;AT;Piemonte;44.78543333333334;8.177266666666666;4
14057;Cuneo;Piano;PIANO;Asti;ASTI;AT;Piemonte;44.8325;8.180466666666666;3
14057;Cuneo;Molini D'Isola;MOLINI D ISOLA;Asti;ASTI;AT;Piemonte;44.8325;8.180466666666666;3
14057;Cuneo;Isola D'Asti;ISOLA D ASTI;Asti;ASTI;AT;Piemonte;44.8325;8.180466666666666;3
14058;Cuneo;Sessame;SESSAME;Asti;ASTI;AT;Piemonte;44.65955;8.3317;4
14058;Cuneo;Monastero Bormida;MONASTERO BORMIDA;Asti;ASTI;AT;Piemonte;44.65955;8.3317;4
14059;Cuneo;Vesime;VESIME;Asti;ASTI;AT;Piemonte;44.6231;8.2346;4
14059;Cuneo;San Giorgio Scarampi;SAN GIORGIO SCARAMPI;Asti;ASTI;AT;Piemonte;44.6231;8.2346;4
14100;Torino;Castiglione;CASTIGLIONE;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Casabianca;CASABIANCA;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Revignano;REVIGNANO;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Sessant;SESSANT;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Valleandona;VALLEANDONA;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Quarto D'Asti;QUARTO D ASTI;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Asti;ASTI;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Vaglierano;VAGLIERANO;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;San Marzanotto;SAN MARZANOTTO;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Montemarzo;MONTEMARZO;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Montemarzo D'Asti;MONTEMARZO D ASTI;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Poggio D'Asti;POGGIO D ASTI;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Variglie;VARIGLIE;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Valletanaro;VALLETANARO;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Valgera;VALGERA;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Mombarone;MOMBARONE;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Serravalle;SERRAVALLE;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Montegrosso;MONTEGROSSO;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Viatosto;VIATOSTO;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Portacomaro Stazione;PORTACOMARO STAZIONE;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
14100;Torino;Stazione Di Portacomaro;STAZIONE DI PORTACOMARO;Asti;ASTI;AT;Piemonte;44.9182;8.183085714285713;4
15010;Genova;Merana;MERANA;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Montechiaro D'Acqui;MONTECHIARO D ACQUI;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Cremolino;CREMOLINO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Ponzone;PONZONE;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Rivalta Bormida;RIVALTA BORMIDA;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Cavatore;CAVATORE;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Montaldo Bormida;MONTALDO BORMIDA;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Gamalero;GAMALERO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Denice;DENICE;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Morsasco;MORSASCO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Melazzo;MELAZZO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Frascaro;FRASCARO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Morbello;MORBELLO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Terzo;TERZO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Prasco;PRASCO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Alice Bel Colle;ALICE BEL COLLE;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Grognardo;GROGNARDO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Visone;VISONE;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Ponti;PONTI;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Pareto;PARETO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Orsara Bormida;ORSARA BORMIDA;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Montechiaro Denice;MONTECHIARO DENICE;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Castelletto D'Erro;CASTELLETTO D ERRO;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15010;Genova;Ricaldone;RICALDONE;Alessandria;ALESSANDRIA;AL;Piemonte;44.65346666666667;8.469354166666667;4
15011;Genova;Moirano;MOIRANO;Alessandria;ALESSANDRIA;AL;Piemonte;44.6874;8.455400000000001;4
15011;Genova;Acqui Terme;ACQUI TERME;Alessandria;ALESSANDRIA;AL;Piemonte;44.6874;8.455400000000001;4
15012;Genova;Bistagno;BISTAGNO;Alessandria;ALESSANDRIA;AL;Piemonte;44.6606;8.3716;4
15013;Genova;Borgoratto Alessandrino;BORGORATTO ALESSANDRINO;Alessandria;ALESSANDRIA;AL;Piemonte;44.8362;8.5385;4
15015;Genova;Cartosio;CARTOSIO;Alessandria;ALESSANDRIA;AL;Piemonte;44.57475;8.41685;4
15015;Genova;Malvicino;MALVICINO;Alessandria;ALESSANDRIA;AL;Piemonte;44.57475;8.41685;4
15016;Genova;Cassine;CASSINE;Alessandria;ALESSANDRIA;AL;Piemonte;44.7499;8.526433333333333;4
15016;Genova;Caranzano;CARANZANO;Alessandria;ALESSANDRIA;AL;Piemonte;44.7499;8.526433333333333;4
15016;Genova;Gavonata;GAVONATA;Alessandria;ALESSANDRIA;AL;Piemonte;44.7499;8.526433333333333;4
15017;Genova;Castelnuovo Bormida;CASTELNUOVO BORMIDA;Alessandria;ALESSANDRIA;AL;Piemonte;44.7424;8.5506;4
15018;Genova;Spigno Monferrato;SPIGNO MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;44.5431;8.3339;4
15019;Genova;Strevi;STREVI;Alessandria;ALESSANDRIA;AL;Piemonte;44.6999;8.5247;4
15020;Torino;Gabiano;GABIANO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Solonghello;SOLONGHELLO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;San Giorgio;SAN GIORGIO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Zanco;ZANCO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;San Giorgio Monferrato;SAN GIORGIO MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Villamiroglio;VILLAMIROGLIO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Murisengo;MURISENGO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Odalengo Piccolo;ODALENGO PICCOLO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Odalengo Grande;ODALENGO GRANDE;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Serralunga Di Crea;SERRALUNGA DI CREA;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Villadeati;VILLADEATI;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Valle Cerrina;VALLE CERRINA;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Mombello Monferrato;MOMBELLO MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Pozzengo;POZZENGO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Ponzano Monferrato;PONZANO MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Camino;CAMINO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Vallegioliti;VALLEGIOLITI;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Cantavenna;CANTAVENNA;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Brusaschetto;BRUSASCHETTO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Varengo;VARENGO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Montalero;MONTALERO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Casalino Di Mombello;CASALINO DI MOMBELLO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Castel San Pietro;CASTEL SAN PIETRO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Lussello;LUSSELLO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Moncestino;MONCESTINO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Cereseto;CERESETO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Casalbagliano;CASALBAGLIANO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Villa Del Foro;VILLA DEL FORO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Cerrina Monferrato;CERRINA MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Castel San Pietro Monferrato;CASTEL SAN PIETRO MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15020;Torino;Castelletto Merli;CASTELLETTO MERLI;Alessandria;ALESSANDRIA;AL;Piemonte;45.0993;8.25505806451613;4
15021;Torino;Alfiano Natta;ALFIANO NATTA;Alessandria;ALESSANDRIA;AL;Piemonte;45.04756666666666;8.206266666666666;4
15021;Torino;Sanico;SANICO;Alessandria;ALESSANDRIA;AL;Piemonte;45.04756666666666;8.206266666666666;4
15021;Torino;Cardona;CARDONA;Alessandria;ALESSANDRIA;AL;Piemonte;45.04756666666666;8.206266666666666;4
15022;Milano Sud;Bergamasco;BERGAMASCO;Alessandria;ALESSANDRIA;AL;Piemonte;44.8272;8.4547;4
15023;Milano Sud;Felizzano;FELIZZANO;Alessandria;ALESSANDRIA;AL;Piemonte;44.8993;8.4358;4
15024;Milano Sud;Masio;MASIO;Alessandria;ALESSANDRIA;AL;Piemonte;44.849;8.53545;4
15024;Milano Sud;Abbazia;ABBAZIA;Alessandria;ALESSANDRIA;AL;Piemonte;44.849;8.53545;4
15025;Torino;Morano Sul Po;MORANO SUL PO;Alessandria;ALESSANDRIA;AL;Piemonte;45.1662;8.3667;4
15026;Milano Sud;Carentino;CARENTINO;Alessandria;ALESSANDRIA;AL;Piemonte;44.845;8.4795;4
15026;Milano Sud;Oviglio;OVIGLIO;Alessandria;ALESSANDRIA;AL;Piemonte;44.845;8.4795;4
15027;Torino;Pontestura;PONTESTURA;Alessandria;ALESSANDRIA;AL;Piemonte;45.1425;8.3332;4
15028;Milano Sud;Quattordio;QUATTORDIO;Alessandria;ALESSANDRIA;AL;Piemonte;44.91135;8.39525;4
15028;Milano Sud;Piepasso;PIEPASSO;Alessandria;ALESSANDRIA;AL;Piemonte;44.91135;8.39525;4
15029;Milano Sud;Solero;SOLERO;Alessandria;ALESSANDRIA;AL;Piemonte;44.9184;8.5075;4
15030;Torino;Sala Monferrato;SALA MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.069516666666665;8.416475;4
15030;Torino;Terruggia;TERRUGGIA;Alessandria;ALESSANDRIA;AL;Piemonte;45.069516666666665;8.416475;4
15030;Torino;Stevani;STEVANI;Alessandria;ALESSANDRIA;AL;Piemonte;45.069516666666665;8.416475;4
15030;Torino;Conzano;CONZANO;Alessandria;ALESSANDRIA;AL;Piemonte;45.069516666666665;8.416475;4
15030;Torino;Villanova Monferrato;VILLANOVA MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.069516666666665;8.416475;4
15030;Torino;Olivola;OLIVOLA;Alessandria;ALESSANDRIA;AL;Piemonte;45.069516666666665;8.416475;4
15030;Torino;Camagna Monferrato;CAMAGNA MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.069516666666665;8.416475;4
15030;Torino;Treville;TREVILLE;Alessandria;ALESSANDRIA;AL;Piemonte;45.069516666666665;8.416475;4
15030;Torino;Rosignano Monferrato;ROSIGNANO MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.069516666666665;8.416475;4
15030;Torino;San Maurizio;SAN MAURIZIO;Alessandria;ALESSANDRIA;AL;Piemonte;45.069516666666665;8.416475;4
15030;Torino;San Martino;SAN MARTINO;Alessandria;ALESSANDRIA;AL;Piemonte;45.069516666666665;8.416475;4
15030;Torino;Coniolo;CONIOLO;Alessandria;ALESSANDRIA;AL;Piemonte;45.069516666666665;8.416475;4
15031;Torino;Balzola;BALZOLA;Alessandria;ALESSANDRIA;AL;Piemonte;45.1836;8.4028;4
15032;Milano Sud;Borgo San Martino;BORGO SAN MARTINO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0926;8.5237;4
15033;Torino;Santa Maria Del Tempio;SANTA MARIA DEL TEMPIO;Alessandria;ALESSANDRIA;AL;Piemonte;45.098325;8.5014375;4
15033;Torino;Terranova Monferrato;TERRANOVA MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.098325;8.5014375;4
15033;Torino;Terranova;TERRANOVA;Alessandria;ALESSANDRIA;AL;Piemonte;45.098325;8.5014375;4
15033;Torino;Roncaglia;RONCAGLIA;Alessandria;ALESSANDRIA;AL;Piemonte;45.098325;8.5014375;4
15033;Torino;Casale Monferrato;CASALE MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.098325;8.5014375;4
15033;Torino;San Germano;SAN GERMANO;Alessandria;ALESSANDRIA;AL;Piemonte;45.098325;8.5014375;4
15033;Torino;Pozzo Sant'Evasio;POZZO SANT EVASIO;Alessandria;ALESSANDRIA;AL;Piemonte;45.098325;8.5014375;4
15033;Torino;Popolo;POPOLO;Alessandria;ALESSANDRIA;AL;Piemonte;45.098325;8.5014375;4
15034;Torino;Cella Monte;CELLA MONTE;Alessandria;ALESSANDRIA;AL;Piemonte;45.0741;8.3915;4
15035;Torino;Frassinello Monferrato;FRASSINELLO MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;45.0332;8.3867;4
15036;Milano Sud;Giarole;GIAROLE;Alessandria;ALESSANDRIA;AL;Piemonte;45.0615;8.5673;4
15037;Milano Sud;Cuccaro Monferrato;CUCCARO MONFERRATO;Alessandria;ALESSANDRIA;AL;Piemonte;44.99775;8.47155;4
15037;Milano Sud;Lu;LU;Alessandria;ALESSANDRIA;AL;Piemonte;44.99775;8.47155;4
